train: step: 0, loss: 0.6931471824645996, acc: 0.41, recall: 0.41000000000000003, precision: 0.27017364657814097, f_beta: 0.3041632267956127
train: step: 588, loss: 0.6927052140235901, acc: 0.54, recall: 0.54, precision: 0.5445632798573975, f_beta: 0.5279146141215106
train: step: 589, loss: 0.6938065886497498, acc: 0.48, recall: 0.48, precision: 0.46279761904761907, f_beta: 0.4120307553143374
train: step: 590, loss: 0.6928625702857971, acc: 0.53, recall: 0.53, precision: 0.5310045473336089, f_beta: 0.5261619114830125
train: step: 591, loss: 0.6928977966308594, acc: 0.48, recall: 0.48, precision: 0.47987117552334946, f_beta: 0.47916666666666663
train: step: 592, loss: 0.6916788220405579, acc: 0.57, recall: 0.5700000000000001, precision: 0.5818139317438056, f_beta: 0.5538956323270049
train: step: 593, loss: 0.69305819272995, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4967793880837359
train: step: 594, loss: 0.6930825710296631, acc: 0.53, recall: 0.53, precision: 0.5310045473336089, f_beta: 0.5261619114830125
train: step: 595, loss: 0.6930633783340454, acc: 0.49, recall: 0.49, precision: 0.48996386993175434, f_beta: 0.4895405865278751
train: step: 596, loss: 0.6983017921447754, acc: 0.48, recall: 0.48, precision: 0.46875, f_beta: 0.4285714285714286
train: step: 597, loss: 0.6917949914932251, acc: 0.55, recall: 0.55, precision: 0.5500200080032013, f_beta: 0.54995499549955
train: step: 598, loss: 0.6926669478416443, acc: 0.56, recall: 0.56, precision: 0.5668449197860963, f_beta: 0.548440065681445
train: step: 599, loss: 0.6936724185943604, acc: 0.49, recall: 0.49, precision: 0.48949138293400585, f_beta: 0.48375341633768604
train: step: 600, loss: 0.6925264000892639, acc: 0.56, recall: 0.56, precision: 0.5689338235294117, f_beta: 0.545266639107069
train: step: 601, loss: 0.6934916973114014, acc: 0.54, recall: 0.54, precision: 0.5445632798573975, f_beta: 0.5279146141215106
train: step: 602, loss: 0.6933613419532776, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.486863711001642
train: step: 603, loss: 0.6918845176696777, acc: 0.51, recall: 0.51, precision: 0.5255362614913177, f_beta: 0.4221016629319495
train: step: 604, loss: 0.6928799152374268, acc: 0.52, recall: 0.52, precision: 0.5201288244766505, f_beta: 0.5192307692307692
train: step: 605, loss: 0.6932822465896606, acc: 0.49, recall: 0.49, precision: 0.4899959983993597, f_beta: 0.48994899489948995
train: step: 606, loss: 0.6950680613517761, acc: 0.38, recall: 0.38, precision: 0.37684729064039413, f_beta: 0.37600644122383253
train: step: 607, loss: 0.693483293056488, acc: 0.51, recall: 0.51, precision: 0.5100361300682457, f_beta: 0.5095586027424682
train: step: 608, loss: 0.6934606432914734, acc: 0.52, recall: 0.52, precision: 0.5473484848484849, f_beta: 0.43899018232819076
train: step: 609, loss: 0.6935976147651672, acc: 0.48, recall: 0.48, precision: 0.47771836007130125, f_beta: 0.4663382594417077
train: step: 610, loss: 0.6929463148117065, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.36580416032470825
train: step: 611, loss: 0.6929759383201599, acc: 0.46, recall: 0.45999999999999996, precision: 0.4554367201426025, f_beta: 0.44581280788177335
train: step: 612, loss: 0.6930561661720276, acc: 0.53, recall: 0.53, precision: 0.5303030303030303, f_beta: 0.5288220551378446
train: step: 613, loss: 0.6922553777694702, acc: 0.56, recall: 0.56, precision: 0.5608766233766234, f_beta: 0.5584102769971899
train: step: 614, loss: 0.6925221085548401, acc: 0.54, recall: 0.54, precision: 0.5402576489533011, f_beta: 0.5392628205128205
train: step: 615, loss: 0.6909700036048889, acc: 0.49, recall: 0.49, precision: 0.4849306811332128, f_beta: 0.44317065181788406
train: step: 616, loss: 0.6919553875923157, acc: 0.47, recall: 0.47, precision: 0.4547920433996383, f_beta: 0.42133420679113437
train: step: 617, loss: 0.6931377649307251, acc: 0.6, recall: 0.6, precision: 0.6001602564102564, f_beta: 0.5998399359743898
train: step: 618, loss: 0.6883307099342346, acc: 0.59, recall: 0.59, precision: 0.5989010989010989, f_beta: 0.5805626598465473
train: step: 619, loss: 0.695412278175354, acc: 0.49, recall: 0.49, precision: 0.48927498927498925, f_beta: 0.48123283490997865
train: step: 620, loss: 0.6930158138275146, acc: 0.55, recall: 0.55, precision: 0.550999592003264, f_beta: 0.5477841422972565
train: step: 621, loss: 0.6941020488739014, acc: 0.41, recall: 0.41000000000000003, precision: 0.40542244640605296, f_beta: 0.4027735600769308
train: step: 622, loss: 0.6932128667831421, acc: 0.47, recall: 0.47, precision: 0.46989160979526295, f_beta: 0.46952257031328193
train: step: 623, loss: 0.6935842037200928, acc: 0.45, recall: 0.45, precision: 0.4187784275503573, f_beta: 0.3915256112401814
train: step: 624, loss: 0.6936454772949219, acc: 0.47, recall: 0.47000000000000003, precision: 0.4468462083628632, f_beta: 0.4052294916395466
train: step: 625, loss: 0.692646861076355, acc: 0.52, recall: 0.52, precision: 0.5217013888888888, f_beta: 0.5104039167686658
train: step: 626, loss: 0.6903098225593567, acc: 0.53, recall: 0.53, precision: 0.5663129973474801, f_beta: 0.45545128026879855
train: step: 627, loss: 0.6828739047050476, acc: 0.58, recall: 0.58, precision: 0.7717391304347826, f_beta: 0.4900437105390967
train: step: 628, loss: 0.6934037208557129, acc: 0.48, recall: 0.48000000000000004, precision: 0.47947454844006565, f_beta: 0.47665056360708535
train: step: 629, loss: 0.6923079490661621, acc: 0.52, recall: 0.52, precision: 0.6302083333333333, f_beta: 0.39117199391172
train: step: 630, loss: 0.6932520866394043, acc: 0.48, recall: 0.48, precision: 0.48, f_beta: 0.48
train: step: 631, loss: 0.6927263140678406, acc: 0.49, recall: 0.49, precision: 0.48927498927498925, f_beta: 0.48123283490997865
train: step: 632, loss: 0.6937465667724609, acc: 0.48, recall: 0.48, precision: 0.4782986111111111, f_beta: 0.46960424316605465
train: step: 633, loss: 0.6929779648780823, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.43464495703301675
train: step: 634, loss: 0.6952903866767883, acc: 0.46, recall: 0.45999999999999996, precision: 0.4169435215946844, f_beta: 0.3795955882352941
train: step: 635, loss: 0.6926035284996033, acc: 0.54, recall: 0.54, precision: 0.5459558823529411, f_beta: 0.524596940884663
train: step: 636, loss: 0.6925601959228516, acc: 0.53, recall: 0.53, precision: 0.530108390204737, f_beta: 0.5295766189570613
train: step: 637, loss: 0.6929907202720642, acc: 0.49, recall: 0.49, precision: 0.48949138293400585, f_beta: 0.48375341633768604
train: step: 638, loss: 0.6929109692573547, acc: 0.49, recall: 0.49, precision: 0.4849306811332128, f_beta: 0.44317065181788406
train: step: 639, loss: 0.692291796207428, acc: 0.56, recall: 0.5599999999999999, precision: 0.5651041666666667, f_beta: 0.5512035903712771
train: step: 640, loss: 0.6902103424072266, acc: 0.52, recall: 0.52, precision: 0.6302083333333333, f_beta: 0.39117199391172
train: step: 641, loss: 0.6934881806373596, acc: 0.47, recall: 0.47, precision: 0.46989160979526295, f_beta: 0.46952257031328193
train: step: 642, loss: 0.6935898065567017, acc: 0.47, recall: 0.47000000000000003, precision: 0.4694002447980416, f_beta: 0.467390212038991
train: step: 643, loss: 0.6930732727050781, acc: 0.53, recall: 0.53, precision: 0.5305997552019583, f_beta: 0.5276856597326902
train: step: 644, loss: 0.693168044090271, acc: 0.52, recall: 0.52, precision: 0.5201288244766505, f_beta: 0.5192307692307692
train: step: 645, loss: 0.6927242279052734, acc: 0.57, recall: 0.5700000000000001, precision: 0.5702529104777199, f_beta: 0.5696126513862476
train: step: 646, loss: 0.6934366822242737, acc: 0.52, recall: 0.52, precision: 0.5201288244766505, f_beta: 0.5192307692307692
train: step: 647, loss: 0.69300377368927, acc: 0.49, recall: 0.49, precision: 0.46159754224270355, f_beta: 0.37430990062569014
train: step: 648, loss: 0.6923482418060303, acc: 0.49, recall: 0.49, precision: 0.4899959983993597, f_beta: 0.48994899489948995
train: step: 649, loss: 0.6963184475898743, acc: 0.48, recall: 0.48, precision: 0.47702205882352944, f_beta: 0.46258784621744525
train: step: 650, loss: 0.6935871839523315, acc: 0.44, recall: 0.43999999999999995, precision: 0.43489583333333337, f_beta: 0.4288045695634435
train: step: 651, loss: 0.6936294436454773, acc: 0.44, recall: 0.44, precision: 0.43961352657004826, f_beta: 0.4391025641025641
train: step: 652, loss: 0.6932858824729919, acc: 0.44, recall: 0.44000000000000006, precision: 0.4375, f_beta: 0.43434343434343436
train: step: 653, loss: 0.6939204931259155, acc: 0.42, recall: 0.42000000000000004, precision: 0.4198717948717949, f_beta: 0.41976790716286516
train: step: 654, loss: 0.6933594346046448, acc: 0.45, recall: 0.45, precision: 0.4499799919967987, f_beta: 0.44994499449944997
train: step: 655, loss: 0.6930439472198486, acc: 0.54, recall: 0.54, precision: 0.5402576489533011, f_beta: 0.5392628205128205
train: step: 656, loss: 0.6922893524169922, acc: 0.58, recall: 0.5800000000000001, precision: 0.5833333333333333, f_beta: 0.5757575757575757
train: step: 657, loss: 0.6941785216331482, acc: 0.42, recall: 0.42, precision: 0.41883116883116883, f_beta: 0.4179044560417503
train: step: 658, loss: 0.6931952834129333, acc: 0.51, recall: 0.51, precision: 0.5113071008593397, f_beta: 0.49541756770672435
train: step: 659, loss: 0.6918409466743469, acc: 0.52, recall: 0.52, precision: 0.5238095238095237, f_beta: 0.5
train: step: 660, loss: 0.6927054524421692, acc: 0.56, recall: 0.56, precision: 0.5636672325976231, f_beta: 0.5535714285714286
train: step: 661, loss: 0.6925980448722839, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.49979991996798717
train: step: 662, loss: 0.6914693713188171, acc: 0.53, recall: 0.53, precision: 0.5531537916371367, f_beta: 0.4725620020199753
train: step: 663, loss: 0.693051278591156, acc: 0.49, recall: 0.49, precision: 0.48831229546517063, f_beta: 0.47089947089947093
train: step: 664, loss: 0.6848008632659912, acc: 0.55, recall: 0.55, precision: 0.6526251526251526, f_beta: 0.45906959971150385
train: step: 665, loss: 0.6939892768859863, acc: 0.43, recall: 0.43000000000000005, precision: 0.42643968053804115, f_beta: 0.42301852414211966
train: step: 666, loss: 0.6914544105529785, acc: 0.61, recall: 0.61, precision: 0.6285647498831229, f_beta: 0.5953937130407718
train: step: 667, loss: 0.6911517977714539, acc: 0.49, recall: 0.49, precision: 0.4873160832064941, f_beta: 0.4615140956604371
train: step: 668, loss: 0.6930705904960632, acc: 0.43, recall: 0.43, precision: 0.42860057119543044, f_beta: 0.42719324690985827
train: step: 669, loss: 0.6928300261497498, acc: 0.52, recall: 0.52, precision: 0.52, f_beta: 0.52
train: step: 670, loss: 0.6935643553733826, acc: 0.49, recall: 0.49, precision: 0.48949138293400585, f_beta: 0.48375341633768604
train: step: 671, loss: 0.6955626606941223, acc: 0.46, recall: 0.46, precision: 0.4523809523809524, f_beta: 0.4375
train: step: 672, loss: 0.692898690700531, acc: 0.51, recall: 0.51, precision: 0.5526315789473684, f_beta: 0.38557993730407525
train: step: 673, loss: 0.6924970149993896, acc: 0.44, recall: 0.44000000000000006, precision: 0.42203742203742206, f_beta: 0.40577249575551777
train: step: 674, loss: 0.6916956901550293, acc: 0.62, recall: 0.62, precision: 0.6336898395721926, f_beta: 0.6100164203612479
train: step: 675, loss: 0.6928182244300842, acc: 0.56, recall: 0.5599999999999999, precision: 0.5651041666666667, f_beta: 0.5512035903712771
train: step: 676, loss: 0.6938000321388245, acc: 0.46, recall: 0.46, precision: 0.45833333333333337, f_beta: 0.4545454545454545
train: step: 677, loss: 0.6925513744354248, acc: 0.48, recall: 0.48, precision: 0.47970779220779225, f_beta: 0.4781212364512244
train: step: 678, loss: 0.6925510168075562, acc: 0.52, recall: 0.52, precision: 0.5202922077922079, f_beta: 0.5182657567242072
train: step: 679, loss: 0.692145824432373, acc: 0.51, recall: 0.51, precision: 0.7525252525252526, f_beta: 0.3551783129359126
train: step: 680, loss: 0.6925697922706604, acc: 0.52, recall: 0.52, precision: 0.5212224108658743, f_beta: 0.512987012987013
train: step: 681, loss: 0.6926681995391846, acc: 0.52, recall: 0.52, precision: 0.5205254515599343, f_beta: 0.5169082125603865
train: step: 682, loss: 0.6924902200698853, acc: 0.49, recall: 0.49, precision: 0.4849306811332128, f_beta: 0.44317065181788406
train: step: 683, loss: 0.692213237285614, acc: 0.59, recall: 0.5900000000000001, precision: 0.5917992656058751, f_beta: 0.5879811074263892
train: step: 684, loss: 0.6930195689201355, acc: 0.56, recall: 0.5599999999999999, precision: 0.5651041666666667, f_beta: 0.5512035903712771
train: step: 685, loss: 0.6939160823822021, acc: 0.51, recall: 0.51, precision: 0.510334849111203, f_beta: 0.5059985885673959
train: step: 686, loss: 0.6943158507347107, acc: 0.49, recall: 0.49, precision: 0.4140893470790378, f_beta: 0.3453985367731998
train: step: 687, loss: 0.6891947388648987, acc: 0.56, recall: 0.56, precision: 0.5744047619047619, f_beta: 0.537620849096259
train: step: 688, loss: 0.6925858855247498, acc: 0.53, recall: 0.53, precision: 0.5300120048019208, f_beta: 0.5299529952995299
train: step: 689, loss: 0.6929475665092468, acc: 0.54, recall: 0.54, precision: 0.5400641025641025, f_beta: 0.5398159263705482
train: step: 690, loss: 0.6920424699783325, acc: 0.45, recall: 0.44999999999999996, precision: 0.42941840767927725, f_beta: 0.40675223816201056
train: step: 691, loss: 0.6931076049804688, acc: 0.53, recall: 0.53, precision: 0.5303030303030303, f_beta: 0.5288220551378446
train: step: 692, loss: 0.693329930305481, acc: 0.46, recall: 0.46, precision: 0.45894909688013136, f_beta: 0.4565217391304348
train: step: 693, loss: 0.6929795742034912, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.46374946374946374
train: step: 694, loss: 0.6936419010162354, acc: 0.46, recall: 0.46, precision: 0.4540441176470588, f_beta: 0.44191814799503926
train: step: 695, loss: 0.6935874819755554, acc: 0.46, recall: 0.46, precision: 0.4594155844155844, f_beta: 0.45804897631473307
train: step: 696, loss: 0.6933202147483826, acc: 0.44, recall: 0.44, precision: 0.43842364532019706, f_beta: 0.4363929146537842
train: step: 697, loss: 0.6941580176353455, acc: 0.51, recall: 0.51, precision: 0.5177179305457122, f_beta: 0.45011783189316573
train: step: 698, loss: 0.6934956908226013, acc: 0.45, recall: 0.44999999999999996, precision: 0.4498193496587716, f_beta: 0.44950455409868884
train: step: 699, loss: 0.6885201334953308, acc: 0.57, recall: 0.5700000000000001, precision: 0.5849927149101506, f_beta: 0.5501621508525997
train: step: 700, loss: 0.6930758953094482, acc: 0.48, recall: 0.48, precision: 0.48, f_beta: 0.48
train: step: 701, loss: 0.6913109421730042, acc: 0.52, recall: 0.52, precision: 0.5679347826086957, f_beta: 0.4171928120446819
train: step: 702, loss: 0.6910703182220459, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.415614773258532
train: step: 703, loss: 0.6925598978996277, acc: 0.56, recall: 0.56, precision: 0.5636672325976231, f_beta: 0.5535714285714286
train: step: 704, loss: 0.6925990581512451, acc: 0.53, recall: 0.53, precision: 0.533921302578019, f_beta: 0.5160127690248172
train: step: 705, loss: 0.6934583187103271, acc: 0.46, recall: 0.45999999999999996, precision: 0.45974235104669886, f_beta: 0.4591346153846153
train: step: 706, loss: 0.6923114657402039, acc: 0.51, recall: 0.51, precision: 0.5305250305250305, f_beta: 0.4109868974636375
train: step: 707, loss: 0.6939680576324463, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4505494505494506
train: step: 708, loss: 0.6927888989448547, acc: 0.48, recall: 0.48, precision: 0.47916666666666663, f_beta: 0.4747474747474748
train: step: 709, loss: 0.6927933692932129, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4505494505494506
train: step: 710, loss: 0.6941168308258057, acc: 0.48, recall: 0.48, precision: 0.47996794871794873, f_beta: 0.4797919167667067
train: step: 711, loss: 0.6935231685638428, acc: 0.51, recall: 0.51, precision: 0.5141163184641445, f_beta: 0.47147017581706396
train: step: 712, loss: 0.6941512823104858, acc: 0.47, recall: 0.47, precision: 0.4699879951980792, f_beta: 0.46994699469946993
train: step: 713, loss: 0.6938562989234924, acc: 0.46, recall: 0.45999999999999996, precision: 0.4451754385964912, f_beta: 0.42084942084942084
train: step: 714, loss: 0.6916825771331787, acc: 0.51, recall: 0.51, precision: 0.5859106529209621, f_beta: 0.3710691823899371
train: step: 715, loss: 0.6904721260070801, acc: 0.51, recall: 0.51, precision: 0.5177179305457122, f_beta: 0.45011783189316573
train: step: 716, loss: 0.6929369568824768, acc: 0.51, recall: 0.51, precision: 0.510334849111203, f_beta: 0.5059985885673959
train: step: 717, loss: 0.6912594437599182, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.3503118503118503
train: step: 718, loss: 0.6922775506973267, acc: 0.55, recall: 0.55, precision: 0.5500200080032013, f_beta: 0.54995499549955
train: step: 719, loss: 0.6935961842536926, acc: 0.47, recall: 0.47000000000000003, precision: 0.4689954526663911, f_beta: 0.46567194273616297
train: step: 720, loss: 0.6939918994903564, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4981934965877158
train: step: 721, loss: 0.6928247809410095, acc: 0.52, recall: 0.52, precision: 0.5217013888888888, f_beta: 0.5104039167686658
train: step: 722, loss: 0.6929578185081482, acc: 0.57, recall: 0.5700000000000001, precision: 0.6137102014294997, f_beta: 0.5242836596968691
train: step: 723, loss: 0.6924022436141968, acc: 0.52, recall: 0.52, precision: 0.5679347826086957, f_beta: 0.4171928120446819
train: step: 724, loss: 0.6938618421554565, acc: 0.49, recall: 0.49, precision: 0.48996386993175434, f_beta: 0.4895405865278751
train: step: 725, loss: 0.6927933692932129, acc: 0.57, recall: 0.5700000000000001, precision: 0.5713994288045696, f_beta: 0.567882624861823
train: step: 726, loss: 0.6926093101501465, acc: 0.48, recall: 0.48, precision: 0.46875, f_beta: 0.4285714285714286
train: step: 727, loss: 0.693717896938324, acc: 0.49, recall: 0.49, precision: 0.4898000815993472, f_beta: 0.48748869460355737
train: step: 728, loss: 0.6917588114738464, acc: 0.48, recall: 0.48, precision: 0.47702205882352944, f_beta: 0.46258784621744525
train: step: 729, loss: 0.6896378993988037, acc: 0.47, recall: 0.47, precision: 0.46703296703296704, f_beta: 0.4578005115089514
train: step: 730, loss: 0.6933273077011108, acc: 0.49, recall: 0.49, precision: 0.48831229546517063, f_beta: 0.47089947089947093
train: step: 731, loss: 0.6922557353973389, acc: 0.48, recall: 0.48, precision: 0.4782986111111111, f_beta: 0.46960424316605465
train: step: 732, loss: 0.6932403445243835, acc: 0.47, recall: 0.47, precision: 0.46703296703296704, f_beta: 0.4578005115089514
train: step: 733, loss: 0.6935975551605225, acc: 0.52, recall: 0.52, precision: 0.7551020408163265, f_beta: 0.3762993762993764
train: step: 734, loss: 0.6940708160400391, acc: 0.44, recall: 0.44, precision: 0.43912337662337664, f_beta: 0.43797671617824174
train: step: 735, loss: 0.6911139488220215, acc: 0.54, recall: 0.54, precision: 0.5496031746031746, f_beta: 0.5166036149642708
train: step: 736, loss: 0.6938648819923401, acc: 0.45, recall: 0.45, precision: 0.4499799919967987, f_beta: 0.44994499449944997
train: step: 737, loss: 0.690352201461792, acc: 0.54, recall: 0.54, precision: 0.7604166666666667, f_beta: 0.4165398274987316
train: step: 738, loss: 0.6934205889701843, acc: 0.48, recall: 0.48000000000000004, precision: 0.47947454844006565, f_beta: 0.47665056360708535
train: step: 739, loss: 0.6932269930839539, acc: 0.51, recall: 0.51, precision: 0.510989010989011, f_beta: 0.4987212276214833
train: step: 740, loss: 0.6923317909240723, acc: 0.48, recall: 0.48, precision: 0.47987117552334946, f_beta: 0.47916666666666663
train: step: 741, loss: 0.6944478750228882, acc: 0.37, recall: 0.37, precision: 0.36994797919167666, f_beta: 0.36993699369936994
train: step: 742, loss: 0.6895931363105774, acc: 0.51, recall: 0.51, precision: 0.5150693188667872, f_beta: 0.4650070968446337
train: step: 743, loss: 0.6918904185295105, acc: 0.53, recall: 0.53, precision: 0.5588235294117647, f_beta: 0.46438746438746437
train: step: 744, loss: 0.6977097988128662, acc: 0.46, recall: 0.46, precision: 0.4375, f_beta: 0.4065934065934066
train: step: 745, loss: 0.6931520700454712, acc: 0.47, recall: 0.47000000000000003, precision: 0.4689954526663911, f_beta: 0.46567194273616297
train: step: 746, loss: 0.6928625702857971, acc: 0.55, recall: 0.55, precision: 0.554945054945055, f_beta: 0.5396419437340153
train: step: 747, loss: 0.6946051120758057, acc: 0.38, recall: 0.38, precision: 0.37922705314009664, f_beta: 0.37900641025641024
train: step: 748, loss: 0.6935446262359619, acc: 0.47, recall: 0.47, precision: 0.466078697421981, f_beta: 0.4542271650705386
train: step: 749, loss: 0.6901381611824036, acc: 0.54, recall: 0.54, precision: 0.6773049645390071, f_beta: 0.4295634920634921
train: step: 750, loss: 0.6941617727279663, acc: 0.46, recall: 0.46, precision: 0.45833333333333337, f_beta: 0.4545454545454545
train: step: 751, loss: 0.6921865940093994, acc: 0.47, recall: 0.47, precision: 0.45999999999999996, f_beta: 0.43466666666666665
train: step: 752, loss: 0.6925758123397827, acc: 0.57, recall: 0.5700000000000001, precision: 0.5849927149101506, f_beta: 0.5501621508525997
train: step: 753, loss: 0.6919861435890198, acc: 0.64, recall: 0.64, precision: 0.6458333333333334, f_beta: 0.6363636363636365
train: step: 754, loss: 0.6937179565429688, acc: 0.42, recall: 0.42000000000000004, precision: 0.4151103565365025, f_beta: 0.411525974025974
train: step: 755, loss: 0.6929126977920532, acc: 0.53, recall: 0.53, precision: 0.5303030303030303, f_beta: 0.5288220551378446
train: step: 756, loss: 0.6930479407310486, acc: 0.47, recall: 0.47, precision: 0.46782496782496785, f_beta: 0.4608890245142916
train: step: 757, loss: 0.6932122111320496, acc: 0.48, recall: 0.48, precision: 0.48, f_beta: 0.48
train: step: 758, loss: 0.6946964263916016, acc: 0.43, recall: 0.43000000000000005, precision: 0.42492492492492495, f_beta: 0.42020140372291737
train: step: 759, loss: 0.6935113668441772, acc: 0.49, recall: 0.49, precision: 0.4898989898989899, f_beta: 0.48872180451127817
train: step: 760, loss: 0.6928526163101196, acc: 0.51, recall: 0.51, precision: 0.5100361300682457, f_beta: 0.5095586027424682
train: step: 761, loss: 0.6943759918212891, acc: 0.45, recall: 0.45, precision: 0.4415614773258532, f_beta: 0.4294013901857039
train: step: 762, loss: 0.6923035383224487, acc: 0.57, recall: 0.5700000000000001, precision: 0.5713994288045696, f_beta: 0.567882624861823
train: step: 763, loss: 0.6932384967803955, acc: 0.48, recall: 0.48, precision: 0.47987117552334946, f_beta: 0.47916666666666663
train: step: 764, loss: 0.6862476468086243, acc: 0.6, recall: 0.6, precision: 0.6299376299376299, f_beta: 0.5755517826825127
train: step: 765, loss: 0.6904399991035461, acc: 0.51, recall: 0.51, precision: 0.5121418164157359, f_beta: 0.4873940788785438
train: step: 766, loss: 0.6932662725448608, acc: 0.46, recall: 0.45999999999999996, precision: 0.45974235104669886, f_beta: 0.4591346153846153
train: step: 767, loss: 0.6939662098884583, acc: 0.44, recall: 0.44, precision: 0.43990384615384615, f_beta: 0.4397759103641457
train: step: 768, loss: 0.693132221698761, acc: 0.49, recall: 0.49, precision: 0.48949138293400585, f_beta: 0.48375341633768604
train: step: 769, loss: 0.6929790377616882, acc: 0.47, recall: 0.47, precision: 0.4696969696969697, f_beta: 0.468671679197995
train: step: 770, loss: 0.6909738183021545, acc: 0.56, recall: 0.56, precision: 0.59375, f_beta: 0.5164835164835164
train: step: 771, loss: 0.6936794519424438, acc: 0.42, recall: 0.42000000000000004, precision: 0.4178981937602627, f_beta: 0.4162640901771337
train: step: 772, loss: 0.6978744268417358, acc: 0.46, recall: 0.45999999999999996, precision: 0.4169435215946844, f_beta: 0.3795955882352941
train: step: 773, loss: 0.6906748414039612, acc: 0.54, recall: 0.54, precision: 0.7604166666666667, f_beta: 0.4165398274987316
train: step: 774, loss: 0.6929751634597778, acc: 0.49, recall: 0.49, precision: 0.4898989898989899, f_beta: 0.48872180451127817
train: step: 775, loss: 0.6917614936828613, acc: 0.52, recall: 0.52, precision: 0.5274122807017544, f_beta: 0.4851994851994852
train: step: 776, loss: 0.693410336971283, acc: 0.51, recall: 0.51, precision: 0.5101999184006528, f_beta: 0.5075871771681238
train: step: 777, loss: 0.6907708644866943, acc: 0.54, recall: 0.54, precision: 0.5459558823529411, f_beta: 0.524596940884663
train: step: 778, loss: 0.6929511427879333, acc: 0.47, recall: 0.47, precision: 0.4699879951980792, f_beta: 0.46994699469946993
train: step: 779, loss: 0.6926006078720093, acc: 0.52, recall: 0.52, precision: 0.5679347826086957, f_beta: 0.4171928120446819
train: step: 780, loss: 0.6938152313232422, acc: 0.51, recall: 0.51, precision: 0.510508617065994, f_beta: 0.5039983804028748
train: step: 781, loss: 0.6917346119880676, acc: 0.49, recall: 0.49, precision: 0.48785818358426425, f_beta: 0.46647138822052514
train: step: 782, loss: 0.6968929171562195, acc: 0.47, recall: 0.47, precision: 0.4336870026525199, f_beta: 0.3859344224307728
train: step: 783, loss: 0.6933190822601318, acc: 0.51, recall: 0.51, precision: 0.5150693188667872, f_beta: 0.4650070968446337
train: step: 784, loss: 0.6918386816978455, acc: 0.53, recall: 0.53, precision: 0.5303030303030303, f_beta: 0.5288220551378446
train: step: 785, loss: 0.6919345855712891, acc: 0.51, recall: 0.51, precision: 0.5859106529209621, f_beta: 0.3710691823899371
train: step: 786, loss: 0.6923213005065918, acc: 0.55, recall: 0.55, precision: 0.5501806503412284, f_beta: 0.5495946351716544
train: step: 787, loss: 0.6897130012512207, acc: 0.55, recall: 0.55, precision: 0.5666666666666667, f_beta: 0.52
train: step: 788, loss: 0.6921809315681458, acc: 0.58, recall: 0.5800000000000001, precision: 0.5801282051282051, f_beta: 0.5798319327731092
train: step: 789, loss: 0.6936338543891907, acc: 0.43, recall: 0.43, precision: 0.42860057119543044, f_beta: 0.42719324690985827
train: step: 790, loss: 0.6932356357574463, acc: 0.48, recall: 0.48, precision: 0.48, f_beta: 0.48
train: step: 791, loss: 0.6930091381072998, acc: 0.51, recall: 0.51, precision: 0.5107250107250108, f_beta: 0.5015766453056658
train: step: 792, loss: 0.6932138800621033, acc: 0.55, recall: 0.55, precision: 0.5565355042966984, f_beta: 0.5366079703429101
train: step: 793, loss: 0.6907795071601868, acc: 0.47, recall: 0.47000000000000003, precision: 0.4649368863955119, f_beta: 0.4501504305425874
train: step: 794, loss: 0.692211389541626, acc: 0.53, recall: 0.53, precision: 0.576608784473953, f_beta: 0.44568935015921696
train: step: 795, loss: 0.6913242340087891, acc: 0.49, recall: 0.49, precision: 0.4837556855100714, f_beta: 0.4357782940590773
train: step: 796, loss: 0.6933708786964417, acc: 0.48, recall: 0.48, precision: 0.4787775891341256, f_beta: 0.4724025974025974
train: step: 797, loss: 0.693535327911377, acc: 0.46, recall: 0.45999999999999996, precision: 0.45974235104669886, f_beta: 0.4591346153846153
train: step: 798, loss: 0.692527711391449, acc: 0.51, recall: 0.51, precision: 0.5177179305457122, f_beta: 0.45011783189316573
train: step: 799, loss: 0.6950097680091858, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.415614773258532
train: step: 800, loss: 0.6906376481056213, acc: 0.6, recall: 0.6, precision: 0.707641196013289, f_beta: 0.5404411764705881
train: step: 801, loss: 0.6933637261390686, acc: 0.54, recall: 0.54, precision: 0.54, f_beta: 0.54
train: step: 802, loss: 0.6941511631011963, acc: 0.53, recall: 0.53, precision: 0.5380517503805176, f_beta: 0.5037482842360891
train: step: 803, loss: 0.6924904584884644, acc: 0.46, recall: 0.46, precision: 0.45039682539682535, f_beta: 0.43253467843631777
train: step: 804, loss: 0.694179356098175, acc: 0.44, recall: 0.44000000000000006, precision: 0.42203742203742206, f_beta: 0.40577249575551777
