train: step: 0, loss: 0.40534114837646484, acc: 0.475, recall: 0.475, precision: 0.47333333333333333, f_beta: 0.4666666666666666
train: step: 801, loss: 0.08230684697628021, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 802, loss: 0.08966515213251114, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 803, loss: 0.08780848979949951, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 804, loss: 0.1829667091369629, acc: 0.8, recall: 0.8, precision: 0.8, f_beta: 0.8000000000000002
train: step: 805, loss: 0.08963669836521149, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 806, loss: 0.21112576127052307, acc: 0.725, recall: 0.7250000000000001, precision: 0.7564102564102564, f_beta: 0.7163120567375887
train: step: 807, loss: 0.1117636188864708, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 808, loss: 0.21381723880767822, acc: 0.725, recall: 0.725, precision: 0.74, f_beta: 0.7206349206349207
train: step: 809, loss: 0.1463041603565216, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 810, loss: 0.21212120354175568, acc: 0.725, recall: 0.7250000000000001, precision: 0.7301790281329923, f_beta: 0.7234443746071653
train: step: 811, loss: 0.09916023910045624, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 812, loss: 0.10392408072948456, acc: 0.85, recall: 0.85, precision: 0.8645833333333333, f_beta: 0.8484848484848484
train: step: 813, loss: 0.3453625440597534, acc: 0.3, recall: 0.3, precision: 0.3, f_beta: 0.3
train: step: 814, loss: 0.14757977426052094, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 815, loss: 0.09794250875711441, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 816, loss: 0.16568751633167267, acc: 0.8, recall: 0.8, precision: 0.803030303030303, f_beta: 0.7994987468671679
train: step: 817, loss: 0.201128289103508, acc: 0.675, recall: 0.675, precision: 0.6866666666666666, f_beta: 0.6698412698412699
train: step: 818, loss: 0.05678146332502365, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 819, loss: 0.2069474160671234, acc: 0.725, recall: 0.725, precision: 0.8225806451612903, f_beta: 0.7025016903313049
train: step: 820, loss: 0.0986635833978653, acc: 0.9, recall: 0.9, precision: 0.9166666666666667, f_beta: 0.898989898989899
train: step: 821, loss: 0.16197220981121063, acc: 0.75, recall: 0.75, precision: 0.75, f_beta: 0.75
train: step: 822, loss: 0.27463236451148987, acc: 0.85, recall: 0.85, precision: 0.8645833333333333, f_beta: 0.8484848484848484
train: step: 823, loss: 0.2661663889884949, acc: 0.6, recall: 0.6, precision: 0.6333333333333333, f_beta: 0.5733333333333334
train: step: 824, loss: 0.15551678836345673, acc: 0.825, recall: 0.825, precision: 0.8466666666666667, f_beta: 0.8222222222222222
train: step: 825, loss: 0.13907918334007263, acc: 0.825, recall: 0.825, precision: 0.8466666666666667, f_beta: 0.8222222222222222
train: step: 826, loss: 0.1382019817829132, acc: 0.8, recall: 0.8, precision: 0.803030303030303, f_beta: 0.7994987468671679
train: step: 827, loss: 0.17161349952220917, acc: 0.8, recall: 0.8, precision: 0.8296703296703296, f_beta: 0.7953964194373402
train: step: 828, loss: 0.153469055891037, acc: 0.825, recall: 0.825, precision: 0.8466666666666667, f_beta: 0.8222222222222222
train: step: 829, loss: 0.22177577018737793, acc: 0.725, recall: 0.725, precision: 0.74, f_beta: 0.7206349206349207
train: step: 830, loss: 0.17305955290794373, acc: 0.775, recall: 0.775, precision: 0.7933333333333333, f_beta: 0.7714285714285714
train: step: 831, loss: 0.0732535570859909, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 832, loss: 0.3177333474159241, acc: 0.425, recall: 0.42500000000000004, precision: 0.4059561128526646, f_beta: 0.39433838051349573
train: step: 833, loss: 0.16235730051994324, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 834, loss: 0.17514951527118683, acc: 0.75, recall: 0.75, precision: 0.7747252747252746, f_beta: 0.7442455242966751
train: step: 835, loss: 0.08137079328298569, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 836, loss: 0.12039001286029816, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 837, loss: 0.09216366708278656, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 838, loss: 0.19594553112983704, acc: 0.725, recall: 0.725, precision: 0.7821316614420062, f_beta: 0.7103357472021066
train: step: 839, loss: 0.1831781566143036, acc: 0.825, recall: 0.825, precision: 0.8466666666666667, f_beta: 0.8222222222222222
train: step: 840, loss: 0.12759777903556824, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 841, loss: 0.20975367724895477, acc: 0.775, recall: 0.7749999999999999, precision: 0.7813299232736572, f_beta: 0.7737272155876807
train: step: 842, loss: 0.1855706423521042, acc: 0.75, recall: 0.75, precision: 0.7976190476190477, f_beta: 0.7395833333333333
train: step: 843, loss: 0.05838245898485184, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 844, loss: 0.11449261009693146, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 845, loss: 0.20819811522960663, acc: 0.675, recall: 0.675, precision: 0.719435736677116, f_beta: 0.6576695194206715
train: step: 846, loss: 0.0968589335680008, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 847, loss: 0.07994972169399261, acc: 0.9, recall: 0.9, precision: 0.9166666666666667, f_beta: 0.898989898989899
train: step: 848, loss: 0.09045170247554779, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 849, loss: 0.1595529168844223, acc: 0.775, recall: 0.775, precision: 0.8448275862068966, f_beta: 0.7630019749835418
train: step: 850, loss: 0.1002546101808548, acc: 0.875, recall: 0.875, precision: 0.9, f_beta: 0.873015873015873
train: step: 851, loss: 0.04821252077817917, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 852, loss: 0.1487962305545807, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 853, loss: 0.16001203656196594, acc: 0.8, recall: 0.8, precision: 0.803030303030303, f_beta: 0.7994987468671679
train: step: 854, loss: 0.18203045427799225, acc: 0.7, recall: 0.7, precision: 0.7380952380952381, f_beta: 0.6875
train: step: 855, loss: 0.2510542869567871, acc: 0.85, recall: 0.85, precision: 0.8846153846153846, f_beta: 0.8465473145780051
train: step: 856, loss: 0.11636557430028915, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 857, loss: 0.09930366277694702, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 858, loss: 0.09677980840206146, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 859, loss: 0.11220495402812958, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 860, loss: 0.10577491670846939, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 861, loss: 0.08067851513624191, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 862, loss: 0.06984337419271469, acc: 0.9, recall: 0.9, precision: 0.9166666666666667, f_beta: 0.898989898989899
train: step: 863, loss: 0.11166024208068848, acc: 0.875, recall: 0.875, precision: 0.9, f_beta: 0.873015873015873
train: step: 864, loss: 0.09497850388288498, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 865, loss: 0.16250599920749664, acc: 0.75, recall: 0.75, precision: 0.7525252525252526, f_beta: 0.7493734335839599
train: step: 866, loss: 0.291486918926239, acc: 0.575, recall: 0.575, precision: 0.5854700854700855, f_beta: 0.5615731785944552
train: step: 867, loss: 0.1723935455083847, acc: 0.75, recall: 0.75, precision: 0.7525252525252526, f_beta: 0.7493734335839599
train: step: 868, loss: 0.1315268725156784, acc: 0.85, recall: 0.85, precision: 0.8846153846153846, f_beta: 0.8465473145780051
train: step: 869, loss: 0.3036009967327118, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 870, loss: 0.0592498704791069, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 871, loss: 0.07584469020366669, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 872, loss: 0.09135950356721878, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 873, loss: 0.07025466859340668, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 874, loss: 0.08386411517858505, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 875, loss: 0.16315968334674835, acc: 0.775, recall: 0.775, precision: 0.7756892230576441, f_beta: 0.774859287054409
train: step: 876, loss: 0.22096166014671326, acc: 0.675, recall: 0.675, precision: 0.6994301994301995, f_beta: 0.6647324306898775
train: step: 877, loss: 0.07949555665254593, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 878, loss: 0.24246104061603546, acc: 0.7, recall: 0.7, precision: 0.7666666666666666, f_beta: 0.6799999999999999
train: step: 879, loss: 0.07338839769363403, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 880, loss: 0.19163261353969574, acc: 0.825, recall: 0.825, precision: 0.8324808184143222, f_beta: 0.824010056568196
train: step: 881, loss: 0.11150000244379044, acc: 0.8, recall: 0.8, precision: 0.8, f_beta: 0.8000000000000002
train: step: 882, loss: 0.16347025334835052, acc: 0.75, recall: 0.75, precision: 0.7604166666666667, f_beta: 0.7474747474747475
train: step: 883, loss: 0.12036541849374771, acc: 0.85, recall: 0.85, precision: 0.8846153846153846, f_beta: 0.8465473145780051
train: step: 884, loss: 0.07078271359205246, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 885, loss: 0.31128543615341187, acc: 0.675, recall: 0.675, precision: 0.6994301994301995, f_beta: 0.6647324306898775
train: step: 886, loss: 0.1035553365945816, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 887, loss: 0.13470444083213806, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 888, loss: 0.11275229603052139, acc: 0.85, recall: 0.85, precision: 0.8846153846153846, f_beta: 0.8465473145780051
train: step: 889, loss: 0.355518102645874, acc: 0.775, recall: 0.775, precision: 0.8448275862068966, f_beta: 0.7630019749835418
train: step: 890, loss: 0.10185965150594711, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 891, loss: 0.2167293280363083, acc: 0.725, recall: 0.725, precision: 0.7821316614420062, f_beta: 0.7103357472021066
train: step: 892, loss: 0.08907729387283325, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 893, loss: 0.17489807307720184, acc: 0.725, recall: 0.7250000000000001, precision: 0.7564102564102564, f_beta: 0.7163120567375887
train: step: 894, loss: 0.23401515185832977, acc: 0.65, recall: 0.65, precision: 0.6785714285714286, f_beta: 0.6354166666666667
train: step: 895, loss: 0.08136005699634552, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 896, loss: 0.1560811996459961, acc: 0.775, recall: 0.775, precision: 0.7933333333333333, f_beta: 0.7714285714285714
train: step: 897, loss: 0.09719928354024887, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 898, loss: 0.14179468154907227, acc: 0.825, recall: 0.825, precision: 0.8324808184143222, f_beta: 0.824010056568196
train: step: 899, loss: 0.06509864330291748, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 900, loss: 0.05238821357488632, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 901, loss: 0.15707151591777802, acc: 0.8, recall: 0.8, precision: 0.8571428571428572, f_beta: 0.7916666666666665
train: step: 902, loss: 0.1841466724872589, acc: 0.825, recall: 0.825, precision: 0.8324808184143222, f_beta: 0.824010056568196
train: step: 903, loss: 0.1461380273103714, acc: 0.825, recall: 0.825, precision: 0.8703703703703703, f_beta: 0.819471308833011
train: step: 904, loss: 0.24088478088378906, acc: 0.6, recall: 0.6, precision: 0.6098901098901099, f_beta: 0.5907928388746804
train: step: 905, loss: 0.059881795197725296, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 906, loss: 0.1647554188966751, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 907, loss: 0.10860850661993027, acc: 0.875, recall: 0.875, precision: 0.9, f_beta: 0.873015873015873
train: step: 908, loss: 0.327313095331192, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 909, loss: 0.05470838025212288, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 910, loss: 0.18081597983837128, acc: 0.7, recall: 0.7, precision: 0.7083333333333333, f_beta: 0.6969696969696968
train: step: 911, loss: 0.14364245533943176, acc: 0.8, recall: 0.8, precision: 0.8, f_beta: 0.8000000000000002
train: step: 912, loss: 0.08690784871578217, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 913, loss: 0.08196622878313065, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 914, loss: 0.24204912781715393, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 915, loss: 0.05499906465411186, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 916, loss: 0.09961400926113129, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 917, loss: 0.09237337112426758, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 918, loss: 0.13321217894554138, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 919, loss: 0.08719982951879501, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 920, loss: 0.1885128915309906, acc: 0.725, recall: 0.725, precision: 0.7821316614420062, f_beta: 0.7103357472021066
train: step: 921, loss: 0.14204546809196472, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 922, loss: 0.07066608965396881, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 923, loss: 0.06856437027454376, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 924, loss: 0.182475745677948, acc: 0.75, recall: 0.75, precision: 0.7604166666666667, f_beta: 0.7474747474747475
train: step: 925, loss: 0.13603927195072174, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 926, loss: 0.10298202186822891, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 927, loss: 0.09683825075626373, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 928, loss: 0.13690677285194397, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 929, loss: 0.2937929928302765, acc: 0.9, recall: 0.9, precision: 0.9166666666666667, f_beta: 0.898989898989899
train: step: 930, loss: 0.05422490835189819, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 931, loss: 0.05820467323064804, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 932, loss: 0.05889115482568741, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 933, loss: 0.11883798986673355, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 934, loss: 0.12494109570980072, acc: 0.825, recall: 0.825, precision: 0.8466666666666667, f_beta: 0.8222222222222222
train: step: 935, loss: 0.0476963110268116, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 936, loss: 0.26061582565307617, acc: 0.575, recall: 0.575, precision: 0.6714285714285715, f_beta: 0.5054545454545454
train: step: 937, loss: 0.03913882374763489, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 938, loss: 0.09104552119970322, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 939, loss: 0.34827572107315063, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 940, loss: 0.10551898181438446, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 941, loss: 0.18216070532798767, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 942, loss: 0.11106972396373749, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 943, loss: 0.02105642296373844, acc: 1.0, recall: 1.0, precision: 1.0, f_beta: 1.0
train: step: 944, loss: 0.1575613021850586, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 945, loss: 0.1169198602437973, acc: 0.85, recall: 0.85, precision: 0.8846153846153846, f_beta: 0.8465473145780051
train: step: 946, loss: 0.11280597746372223, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 947, loss: 0.06046184152364731, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 948, loss: 0.18171145021915436, acc: 0.775, recall: 0.775, precision: 0.7756892230576441, f_beta: 0.774859287054409
train: step: 949, loss: 0.2504921853542328, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 950, loss: 0.05499429628252983, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 951, loss: 0.04085289314389229, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 952, loss: 0.1116732731461525, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 953, loss: 0.12053477764129639, acc: 0.8, recall: 0.8, precision: 0.803030303030303, f_beta: 0.7994987468671679
train: step: 954, loss: 0.11711225658655167, acc: 0.85, recall: 0.85, precision: 0.8645833333333333, f_beta: 0.8484848484848484
train: step: 955, loss: 0.12613670527935028, acc: 0.85, recall: 0.85, precision: 0.8846153846153846, f_beta: 0.8465473145780051
train: step: 956, loss: 0.13114134967327118, acc: 0.85, recall: 0.85, precision: 0.8645833333333333, f_beta: 0.8484848484848484
train: step: 957, loss: 0.08849705010652542, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 958, loss: 0.14122812449932098, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 959, loss: 0.08228334039449692, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 960, loss: 0.17547014355659485, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 961, loss: 0.0727492943406105, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 962, loss: 0.04364513233304024, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 963, loss: 0.05691526085138321, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 964, loss: 0.21216168999671936, acc: 0.75, recall: 0.75, precision: 0.7525252525252526, f_beta: 0.7493734335839599
train: step: 965, loss: 0.131039097905159, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 966, loss: 0.232252836227417, acc: 0.725, recall: 0.725, precision: 0.8225806451612903, f_beta: 0.7025016903313049
train: step: 967, loss: 0.1681438386440277, acc: 0.75, recall: 0.75, precision: 0.7525252525252526, f_beta: 0.7493734335839599
train: step: 968, loss: 0.052496492862701416, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 969, loss: 0.11810748279094696, acc: 0.85, recall: 0.85, precision: 0.8645833333333333, f_beta: 0.8484848484848484
train: step: 970, loss: 0.05441563203930855, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 971, loss: 0.09997352957725525, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 972, loss: 0.11521033942699432, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 973, loss: 0.18278396129608154, acc: 0.725, recall: 0.7250000000000001, precision: 0.7301790281329923, f_beta: 0.7234443746071653
train: step: 974, loss: 0.10427532345056534, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 975, loss: 0.30384236574172974, acc: 0.7, recall: 0.7, precision: 0.7666666666666666, f_beta: 0.6799999999999999
train: step: 976, loss: 0.10370127856731415, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 977, loss: 0.07439432293176651, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 978, loss: 0.2859481871128082, acc: 0.575, recall: 0.575, precision: 0.60752688172043, f_beta: 0.5402298850574712
train: step: 979, loss: 0.10769546031951904, acc: 0.85, recall: 0.85, precision: 0.8645833333333333, f_beta: 0.8484848484848484
train: step: 980, loss: 0.12063400447368622, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 981, loss: 0.040331948548555374, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 982, loss: 0.09425326436758041, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 983, loss: 0.11458227783441544, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 984, loss: 0.07158432900905609, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 985, loss: 0.07900580018758774, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 986, loss: 0.1705958992242813, acc: 0.8, recall: 0.8, precision: 0.8571428571428572, f_beta: 0.7916666666666665
train: step: 987, loss: 0.12728504836559296, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 988, loss: 0.06753627955913544, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 989, loss: 0.19314002990722656, acc: 0.725, recall: 0.7250000000000001, precision: 0.7564102564102564, f_beta: 0.7163120567375887
train: step: 990, loss: 0.055238254368305206, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 991, loss: 0.37385839223861694, acc: 0.275, recall: 0.275, precision: 0.24358974358974358, f_beta: 0.25209542230818827
train: step: 992, loss: 0.04705610126256943, acc: 0.975, recall: 0.975, precision: 0.9761904761904762, f_beta: 0.9749843652282677
train: step: 993, loss: 0.09663067758083344, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 994, loss: 0.052007198333740234, acc: 0.925, recall: 0.925, precision: 0.9347826086956521, f_beta: 0.9245757385292268
train: step: 995, loss: 0.12406150251626968, acc: 0.8, recall: 0.8, precision: 0.8125, f_beta: 0.797979797979798
train: step: 996, loss: 0.2993897795677185, acc: 0.675, recall: 0.675, precision: 0.6754385964912281, f_beta: 0.6747967479674797
train: step: 997, loss: 0.1786065399646759, acc: 0.75, recall: 0.75, precision: 0.7747252747252746, f_beta: 0.7442455242966751
train: step: 998, loss: 0.10901274532079697, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 999, loss: 0.10480525344610214, acc: 0.85, recall: 0.85, precision: 0.85, f_beta: 0.85
train: step: 1000, loss: 0.11820276826620102, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 1001, loss: 0.08937496691942215, acc: 0.875, recall: 0.875, precision: 0.8836317135549872, f_beta: 0.8742928975487115
train: step: 1002, loss: 0.15502558648586273, acc: 0.8, recall: 0.8, precision: 0.803030303030303, f_beta: 0.7994987468671679
train: step: 1003, loss: 0.07328281551599503, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 1004, loss: 0.14292588829994202, acc: 0.775, recall: 0.775, precision: 0.7756892230576441, f_beta: 0.774859287054409
train: step: 1005, loss: 0.06462692469358444, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 1006, loss: 0.15282157063484192, acc: 0.85, recall: 0.85, precision: 0.8846153846153846, f_beta: 0.8465473145780051
train: step: 1007, loss: 0.17885378003120422, acc: 0.9, recall: 0.8999999999999999, precision: 0.904040404040404, f_beta: 0.899749373433584
train: step: 1008, loss: 0.10426757484674454, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 1009, loss: 0.17630963027477264, acc: 0.725, recall: 0.725, precision: 0.74, f_beta: 0.7206349206349207
train: step: 1010, loss: 0.12504282593727112, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 1011, loss: 0.1151997298002243, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 1012, loss: 0.05748375505208969, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 1013, loss: 0.09224572777748108, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 1014, loss: 0.0662258043885231, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 1015, loss: 0.08896783739328384, acc: 0.9, recall: 0.9, precision: 0.9166666666666667, f_beta: 0.898989898989899
train: step: 1016, loss: 0.05841146036982536, acc: 0.925, recall: 0.925, precision: 0.9260651629072681, f_beta: 0.924953095684803
train: step: 1017, loss: 0.0955914556980133, acc: 0.875, recall: 0.875, precision: 0.8759398496240601, f_beta: 0.8749218261413383
train: step: 1018, loss: 0.054287802428007126, acc: 0.95, recall: 0.95, precision: 0.95, f_beta: 0.9500000000000001
train: step: 1019, loss: 0.1514543741941452, acc: 0.75, recall: 0.75, precision: 0.7747252747252746, f_beta: 0.7442455242966751
train: step: 1020, loss: 0.3500641882419586, acc: 0.825, recall: 0.825, precision: 0.8466666666666667, f_beta: 0.8222222222222222
train: step: 1021, loss: 0.11698102951049805, acc: 0.825, recall: 0.825, precision: 0.8258145363408521, f_beta: 0.8248905565978737
train: step: 1022, loss: 0.26570072770118713, acc: 0.65, recall: 0.65, precision: 0.6785714285714286, f_beta: 0.6354166666666667
