train: step: 0, loss: 0.37088271975517273, acc: 0.44, recall: 0.43999999999999995, precision: 0.41776315789473684, f_beta: 0.3993993993993994
train: step: 1242, loss: 0.03789253160357475, acc: 0.96, recall: 0.96, precision: 0.962962962962963, f_beta: 0.9599358974358974
train: step: 1243, loss: 0.057198356837034225, acc: 0.94, recall: 0.94, precision: 0.9464285714285714, f_beta: 0.939783219590526
train: step: 1244, loss: 0.1162109449505806, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 1245, loss: 0.07202866673469543, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1246, loss: 0.053236257284879684, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1247, loss: 0.04302169010043144, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1248, loss: 0.0560692697763443, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1249, loss: 0.06115203723311424, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1250, loss: 0.06734325736761093, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1251, loss: 0.04330822825431824, acc: 0.94, recall: 0.94, precision: 0.94, f_beta: 0.94
train: step: 1252, loss: 0.04526800289750099, acc: 0.96, recall: 0.96, precision: 0.96, f_beta: 0.96
train: step: 1253, loss: 0.09422078728675842, acc: 0.87, recall: 0.87, precision: 0.8773969808241534, f_beta: 0.8693598633303186
train: step: 1254, loss: 0.06233634799718857, acc: 0.9, recall: 0.8999999999999999, precision: 0.9025764895330113, f_beta: 0.8998397435897436
train: step: 1255, loss: 0.09447114914655685, acc: 0.84, recall: 0.84, precision: 0.8405448717948718, f_beta: 0.8399359743897559
train: step: 1256, loss: 0.049802981317043304, acc: 0.94, recall: 0.94, precision: 0.9428341384863124, f_beta: 0.9399038461538463
train: step: 1257, loss: 0.03705702722072601, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1258, loss: 0.049083516001701355, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 1259, loss: 0.06985819339752197, acc: 0.89, recall: 0.89, precision: 0.8914090726615818, f_beta: 0.8899009108197378
train: step: 1260, loss: 0.06167081743478775, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1261, loss: 0.046234965324401855, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1262, loss: 0.11487430334091187, acc: 0.87, recall: 0.87, precision: 0.8701480592236894, f_beta: 0.8699869986998701
train: step: 1263, loss: 0.11051630228757858, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 1264, loss: 0.04337277263402939, acc: 0.94, recall: 0.94, precision: 0.94, f_beta: 0.94
train: step: 1265, loss: 0.08277113735675812, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1266, loss: 0.08947010338306427, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1267, loss: 0.10339713096618652, acc: 0.87, recall: 0.87, precision: 0.8773969808241534, f_beta: 0.8693598633303186
train: step: 1268, loss: 0.08454965800046921, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1269, loss: 0.05199309438467026, acc: 0.96, recall: 0.96, precision: 0.9607371794871795, f_beta: 0.959983993597439
train: step: 1270, loss: 0.07587956637144089, acc: 0.91, recall: 0.9099999999999999, precision: 0.9114813327980731, f_beta: 0.9099189270343309
train: step: 1271, loss: 0.09106441587209702, acc: 0.88, recall: 0.88, precision: 0.88, f_beta: 0.88
train: step: 1272, loss: 0.05520954728126526, acc: 0.94, recall: 0.94, precision: 0.94, f_beta: 0.94
train: step: 1273, loss: 0.07197883725166321, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1274, loss: 0.10417284071445465, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 1275, loss: 0.05353023111820221, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1276, loss: 0.05927914008498192, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1277, loss: 0.0680043026804924, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1278, loss: 0.0593746080994606, acc: 0.91, recall: 0.9099999999999999, precision: 0.9114813327980731, f_beta: 0.9099189270343309
train: step: 1279, loss: 0.05878753215074539, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1280, loss: 0.07008963078260422, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1281, loss: 0.079926498234272, acc: 0.88, recall: 0.88, precision: 0.8958333333333333, f_beta: 0.8787878787878789
train: step: 1282, loss: 0.062342673540115356, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1283, loss: 0.06586678326129913, acc: 0.93, recall: 0.9299999999999999, precision: 0.9315535929345644, f_beta: 0.9299369432489241
train: step: 1284, loss: 0.03966744244098663, acc: 0.96, recall: 0.96, precision: 0.96, f_beta: 0.96
train: step: 1285, loss: 0.06825888901948929, acc: 0.92, recall: 0.9199999999999999, precision: 0.9227053140096618, f_beta: 0.9198717948717948
train: step: 1286, loss: 0.05371547117829323, acc: 0.94, recall: 0.94, precision: 0.9428341384863124, f_beta: 0.9399038461538463
train: step: 1287, loss: 0.06182919442653656, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1288, loss: 0.0700988695025444, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1289, loss: 0.09003793448209763, acc: 0.88, recall: 0.88, precision: 0.8824476650563606, f_beta: 0.8798076923076923
train: step: 1290, loss: 0.08055543899536133, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 1291, loss: 0.09375900030136108, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 1292, loss: 0.0642973855137825, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1293, loss: 0.05459165945649147, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1294, loss: 0.04886332526803017, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1295, loss: 0.026258103549480438, acc: 0.98, recall: 0.98, precision: 0.9807692307692308, f_beta: 0.9799919967987194
train: step: 1296, loss: 0.059176910668611526, acc: 0.93, recall: 0.9299999999999999, precision: 0.9343434343434343, f_beta: 0.9298245614035088
train: step: 1297, loss: 0.07134703546762466, acc: 0.91, recall: 0.9099999999999999, precision: 0.9114813327980731, f_beta: 0.9099189270343309
train: step: 1298, loss: 0.08411948382854462, acc: 0.88, recall: 0.88, precision: 0.88, f_beta: 0.88
train: step: 1299, loss: 0.10830183327198029, acc: 0.87, recall: 0.87, precision: 0.8773969808241534, f_beta: 0.8693598633303186
train: step: 1300, loss: 0.03923224285244942, acc: 0.95, recall: 0.95, precision: 0.9545454545454546, f_beta: 0.949874686716792
train: step: 1301, loss: 0.044468823820352554, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1302, loss: 0.0869835913181305, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1303, loss: 0.11046907305717468, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 1304, loss: 0.06729784607887268, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1305, loss: 0.10118422657251358, acc: 0.86, recall: 0.86, precision: 0.8623188405797102, f_beta: 0.859775641025641
train: step: 1306, loss: 0.06536485999822617, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1307, loss: 0.06285479664802551, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1308, loss: 0.07787064462900162, acc: 0.88, recall: 0.88, precision: 0.8824476650563606, f_beta: 0.8798076923076923
train: step: 1309, loss: 0.060399044305086136, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1310, loss: 0.0864918977022171, acc: 0.88, recall: 0.88, precision: 0.8899835796387521, f_beta: 0.8792270531400966
train: step: 1311, loss: 0.07806040346622467, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1312, loss: 0.06304647773504257, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1313, loss: 0.03626399487257004, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1314, loss: 0.05618533492088318, acc: 0.94, recall: 0.94, precision: 0.9464285714285714, f_beta: 0.939783219590526
train: step: 1315, loss: 0.07262373715639114, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1316, loss: 0.08133594691753387, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 1317, loss: 0.10072211176156998, acc: 0.88, recall: 0.88, precision: 0.8824476650563606, f_beta: 0.8798076923076923
train: step: 1318, loss: 0.08954334259033203, acc: 0.86, recall: 0.86, precision: 0.86, f_beta: 0.8599999999999999
train: step: 1319, loss: 0.11838950216770172, acc: 0.86, recall: 0.8600000000000001, precision: 0.8652597402597402, f_beta: 0.8594941790445605
train: step: 1320, loss: 0.09135866165161133, acc: 0.86, recall: 0.86, precision: 0.8694581280788177, f_beta: 0.8590982286634461
train: step: 1321, loss: 0.05461232736706734, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1322, loss: 0.08724548667669296, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1323, loss: 0.06931193172931671, acc: 0.92, recall: 0.9199999999999999, precision: 0.9261363636363636, f_beta: 0.9197109594540345
train: step: 1324, loss: 0.06977313756942749, acc: 0.9, recall: 0.8999999999999999, precision: 0.9025764895330113, f_beta: 0.8998397435897436
train: step: 1325, loss: 0.04608294367790222, acc: 0.94, recall: 0.94, precision: 0.9464285714285714, f_beta: 0.939783219590526
train: step: 1326, loss: 0.403400719165802, acc: 0.71, recall: 0.71, precision: 0.7964426877470356, f_beta: 0.687196634667242
train: step: 1327, loss: 0.07424283772706985, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1328, loss: 0.08490565419197083, acc: 0.88, recall: 0.88, precision: 0.8806089743589745, f_beta: 0.879951980792317
train: step: 1329, loss: 0.055533379316329956, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1330, loss: 0.10187689960002899, acc: 0.87, recall: 0.87, precision: 0.8737373737373737, f_beta: 0.8696741854636592
train: step: 1331, loss: 0.09869203716516495, acc: 0.87, recall: 0.87, precision: 0.8701480592236894, f_beta: 0.8699869986998701
train: step: 1332, loss: 0.03298356011509895, acc: 0.96, recall: 0.96, precision: 0.96, f_beta: 0.96
train: step: 1333, loss: 0.03717745840549469, acc: 0.95, recall: 0.95, precision: 0.9516258530710557, f_beta: 0.949954959463517
train: step: 1334, loss: 0.04683380201458931, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1335, loss: 0.10786058753728867, acc: 0.83, recall: 0.8300000000000001, precision: 0.8365973072215422, f_beta: 0.8291628982011858
train: step: 1336, loss: 0.054053839296102524, acc: 0.92, recall: 0.9199999999999999, precision: 0.9227053140096618, f_beta: 0.9198717948717948
train: step: 1337, loss: 0.050849925726652145, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1338, loss: 0.09331972897052765, acc: 0.87, recall: 0.87, precision: 0.8713368125250903, f_beta: 0.8698828946051447
train: step: 1339, loss: 0.10655651986598969, acc: 0.82, recall: 0.8200000000000001, precision: 0.8284072249589491, f_beta: 0.818840579710145
train: step: 1340, loss: 0.09080648422241211, acc: 0.86, recall: 0.86, precision: 0.8623188405797102, f_beta: 0.859775641025641
train: step: 1341, loss: 0.09713548421859741, acc: 0.88, recall: 0.8799999999999999, precision: 0.885551948051948, f_beta: 0.8795664391810518
train: step: 1342, loss: 0.05564350262284279, acc: 0.92, recall: 0.9199999999999999, precision: 0.9227053140096618, f_beta: 0.9198717948717948
train: step: 1343, loss: 0.10272939503192902, acc: 0.89, recall: 0.89, precision: 0.8914090726615818, f_beta: 0.8899009108197378
train: step: 1344, loss: 0.0417848639190197, acc: 0.94, recall: 0.94, precision: 0.9464285714285714, f_beta: 0.939783219590526
train: step: 1345, loss: 0.10645119845867157, acc: 0.84, recall: 0.84, precision: 0.8689236111111112, f_beta: 0.8368013055895552
train: step: 1346, loss: 0.0934184268116951, acc: 0.84, recall: 0.84, precision: 0.8541666666666667, f_beta: 0.8383838383838385
train: step: 1347, loss: 0.09628814458847046, acc: 0.87, recall: 0.87, precision: 0.8888188314417822, f_beta: 0.868407733576273
train: step: 1348, loss: 0.10366950929164886, acc: 0.86, recall: 0.86, precision: 0.875, f_beta: 0.8585858585858586
train: step: 1349, loss: 0.05150917172431946, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1350, loss: 0.046591952443122864, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1351, loss: 0.0559476837515831, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1352, loss: 0.06786227226257324, acc: 0.92, recall: 0.9199999999999999, precision: 0.9261363636363636, f_beta: 0.9197109594540345
train: step: 1353, loss: 0.4020368158817291, acc: 0.81, recall: 0.81, precision: 0.8505201266395297, f_beta: 0.8043455874781176
train: step: 1354, loss: 0.08545977622270584, acc: 0.9, recall: 0.8999999999999999, precision: 0.9105090311986863, f_beta: 0.8993558776167472
train: step: 1355, loss: 0.04812053591012955, acc: 0.96, recall: 0.96, precision: 0.9607371794871795, f_beta: 0.959983993597439
train: step: 1356, loss: 0.04579782858490944, acc: 0.96, recall: 0.96, precision: 0.962962962962963, f_beta: 0.9599358974358974
train: step: 1357, loss: 0.14324048161506653, acc: 0.8, recall: 0.8, precision: 0.8255208333333333, f_beta: 0.7960016319869441
train: step: 1358, loss: 0.10983549803495407, acc: 0.85, recall: 0.8500000000000001, precision: 0.8569971440228478, f_beta: 0.8492613807657521
train: step: 1359, loss: 0.03269866108894348, acc: 0.96, recall: 0.96, precision: 0.96, f_beta: 0.96
train: step: 1360, loss: 0.05755090340971947, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1361, loss: 0.10630228370428085, acc: 0.86, recall: 0.86, precision: 0.8623188405797102, f_beta: 0.859775641025641
train: step: 1362, loss: 0.05386674776673317, acc: 0.93, recall: 0.9299999999999999, precision: 0.9315535929345644, f_beta: 0.9299369432489241
train: step: 1363, loss: 0.06778733432292938, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1364, loss: 0.07496527582406998, acc: 0.87, recall: 0.87, precision: 0.8701480592236894, f_beta: 0.8699869986998701
train: step: 1365, loss: 0.07743075489997864, acc: 0.87, recall: 0.87, precision: 0.8823894171145101, f_beta: 0.8689384010484928
train: step: 1366, loss: 0.07187935709953308, acc: 0.9, recall: 0.8999999999999999, precision: 0.9058441558441559, f_beta: 0.8996386993175431
train: step: 1367, loss: 0.0678766667842865, acc: 0.92, recall: 0.9199999999999999, precision: 0.9261363636363636, f_beta: 0.9197109594540345
train: step: 1368, loss: 0.13078773021697998, acc: 0.82, recall: 0.8200000000000001, precision: 0.822061191626409, f_beta: 0.8197115384615385
train: step: 1369, loss: 0.0753251239657402, acc: 0.91, recall: 0.9099999999999999, precision: 0.9181966544267646, f_beta: 0.9095568284594513
train: step: 1370, loss: 0.053016889840364456, acc: 0.93, recall: 0.9299999999999999, precision: 0.9315535929345644, f_beta: 0.9299369432489241
train: step: 1371, loss: 0.428699254989624, acc: 0.15, recall: 0.15000000000000002, precision: 0.14985994397759103, f_beta: 0.14991499149914989
train: step: 1372, loss: 0.07573864609003067, acc: 0.87, recall: 0.87, precision: 0.8737373737373737, f_beta: 0.8696741854636592
train: step: 1373, loss: 0.04059204086661339, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1374, loss: 0.07431821525096893, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1375, loss: 0.052978288382291794, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1376, loss: 0.1056598648428917, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 1377, loss: 0.07041960209608078, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1378, loss: 0.10376477986574173, acc: 0.86, recall: 0.8600000000000001, precision: 0.8652597402597402, f_beta: 0.8594941790445605
train: step: 1379, loss: 0.08692976087331772, acc: 0.9, recall: 0.8999999999999999, precision: 0.9058441558441559, f_beta: 0.8996386993175431
train: step: 1380, loss: 0.09688843041658401, acc: 0.85, recall: 0.85, precision: 0.8617197188921042, f_beta: 0.8487750781328762
train: step: 1381, loss: 0.08309034258127213, acc: 0.9, recall: 0.8999999999999999, precision: 0.9105090311986863, f_beta: 0.8993558776167472
train: step: 1382, loss: 0.10611377656459808, acc: 0.83, recall: 0.83, precision: 0.8467843631778058, f_beta: 0.8279178054458953
train: step: 1383, loss: 0.09244666248559952, acc: 0.88, recall: 0.88, precision: 0.8899835796387521, f_beta: 0.8792270531400966
train: step: 1384, loss: 0.04249192774295807, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1385, loss: 0.04467147961258888, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1386, loss: 0.05010392144322395, acc: 0.95, recall: 0.95, precision: 0.9516258530710557, f_beta: 0.949954959463517
train: step: 1387, loss: 0.03767000138759613, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1388, loss: 0.04518885537981987, acc: 0.95, recall: 0.95, precision: 0.9516258530710557, f_beta: 0.949954959463517
train: step: 1389, loss: 0.06831209361553192, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1390, loss: 0.05980302765965462, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1391, loss: 0.08744114637374878, acc: 0.9, recall: 0.8999999999999999, precision: 0.9058441558441559, f_beta: 0.8996386993175431
train: step: 1392, loss: 0.09221474826335907, acc: 0.89, recall: 0.8899999999999999, precision: 0.8939393939393939, f_beta: 0.8897243107769424
train: step: 1393, loss: 0.08197498321533203, acc: 0.9, recall: 0.8999999999999999, precision: 0.9058441558441559, f_beta: 0.8996386993175431
train: step: 1394, loss: 0.0764392539858818, acc: 0.86, recall: 0.86, precision: 0.8694581280788177, f_beta: 0.8590982286634461
train: step: 1395, loss: 0.037747811526060104, acc: 0.96, recall: 0.96, precision: 0.9607371794871795, f_beta: 0.959983993597439
train: step: 1396, loss: 0.052751678973436356, acc: 0.93, recall: 0.9299999999999999, precision: 0.9315535929345644, f_beta: 0.9299369432489241
train: step: 1397, loss: 0.05810047313570976, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1398, loss: 0.06610328704118729, acc: 0.91, recall: 0.9099999999999999, precision: 0.9141414141414141, f_beta: 0.9097744360902256
train: step: 1399, loss: 0.03419652208685875, acc: 0.97, recall: 0.97, precision: 0.970188075230092, f_beta: 0.96999699969997
train: step: 1400, loss: 0.06061267852783203, acc: 0.94, recall: 0.94, precision: 0.94, f_beta: 0.94
train: step: 1401, loss: 0.0373605340719223, acc: 0.96, recall: 0.96, precision: 0.9607371794871795, f_beta: 0.959983993597439
train: step: 1402, loss: 0.07869775593280792, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1403, loss: 0.052830614149570465, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1404, loss: 0.047561340034008026, acc: 0.95, recall: 0.95, precision: 0.9516258530710557, f_beta: 0.949954959463517
train: step: 1405, loss: 0.028833026066422462, acc: 0.98, recall: 0.98, precision: 0.9807692307692308, f_beta: 0.9799919967987194
train: step: 1406, loss: 0.039584580808877945, acc: 0.95, recall: 0.95, precision: 0.9516258530710557, f_beta: 0.949954959463517
train: step: 1407, loss: 0.08742696791887283, acc: 0.88, recall: 0.88, precision: 0.8824476650563606, f_beta: 0.8798076923076923
train: step: 1408, loss: 0.10701639205217361, acc: 0.87, recall: 0.87, precision: 0.8823894171145101, f_beta: 0.8689384010484928
train: step: 1409, loss: 0.06907562166452408, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1410, loss: 0.07931067794561386, acc: 0.89, recall: 0.89, precision: 0.89015606242497, f_beta: 0.88998899889989
train: step: 1411, loss: 0.06389600038528442, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1412, loss: 0.07010620832443237, acc: 0.89, recall: 0.89, precision: 0.9030591153369161, f_beta: 0.8891017239641092
train: step: 1413, loss: 0.05847105011343956, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1414, loss: 0.059343937784433365, acc: 0.92, recall: 0.9199999999999999, precision: 0.9227053140096618, f_beta: 0.9198717948717948
train: step: 1415, loss: 0.029939807951450348, acc: 0.96, recall: 0.96, precision: 0.962962962962963, f_beta: 0.9599358974358974
train: step: 1416, loss: 0.07624969631433487, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1417, loss: 0.056693077087402344, acc: 0.93, recall: 0.9299999999999999, precision: 0.930172068827531, f_beta: 0.9299929992999301
train: step: 1418, loss: 0.06829480826854706, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1419, loss: 0.03169042244553566, acc: 0.96, recall: 0.96, precision: 0.9607371794871795, f_beta: 0.959983993597439
train: step: 1420, loss: 0.0688139945268631, acc: 0.9, recall: 0.8999999999999999, precision: 0.9058441558441559, f_beta: 0.8996386993175431
train: step: 1421, loss: 0.07130873948335648, acc: 0.89, recall: 0.8899999999999999, precision: 0.8939393939393939, f_beta: 0.8897243107769424
train: step: 1422, loss: 0.0772036463022232, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1423, loss: 0.08331979811191559, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 1424, loss: 0.06131705641746521, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1425, loss: 0.06792838871479034, acc: 0.91, recall: 0.9099999999999999, precision: 0.9114813327980731, f_beta: 0.9099189270343309
train: step: 1426, loss: 0.053213682025671005, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1427, loss: 0.41191723942756653, acc: 0.82, recall: 0.8200000000000001, precision: 0.8333333333333334, f_beta: 0.8181818181818181
train: step: 1428, loss: 0.05153163895010948, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1429, loss: 0.05296212062239647, acc: 0.94, recall: 0.94, precision: 0.9428341384863124, f_beta: 0.9399038461538463
train: step: 1430, loss: 0.06486480683088303, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1431, loss: 0.08105125278234482, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1432, loss: 0.13015200197696686, acc: 0.84, recall: 0.84, precision: 0.84, f_beta: 0.8399999999999999
train: step: 1433, loss: 0.03733231872320175, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1434, loss: 0.05277680233120918, acc: 0.92, recall: 0.92, precision: 0.92, f_beta: 0.92
train: step: 1435, loss: 0.09150567650794983, acc: 0.88, recall: 0.88, precision: 0.8824476650563606, f_beta: 0.8798076923076923
train: step: 1436, loss: 0.053155917674303055, acc: 0.94, recall: 0.94, precision: 0.9407051282051282, f_beta: 0.9399759903961584
train: step: 1437, loss: 0.08345510810613632, acc: 0.89, recall: 0.8899999999999999, precision: 0.8977968176254589, f_beta: 0.8894583458948848
train: step: 1438, loss: 0.0390813983976841, acc: 0.97, recall: 0.97, precision: 0.970188075230092, f_beta: 0.96999699969997
train: step: 1439, loss: 0.0744750052690506, acc: 0.92, recall: 0.9199999999999999, precision: 0.9227053140096618, f_beta: 0.9198717948717948
train: step: 1440, loss: 0.06092531979084015, acc: 0.91, recall: 0.9099999999999999, precision: 0.9114813327980731, f_beta: 0.9099189270343309
train: step: 1441, loss: 0.07821030914783478, acc: 0.91, recall: 0.9099999999999999, precision: 0.9114813327980731, f_beta: 0.9099189270343309
train: step: 1442, loss: 0.06847976893186569, acc: 0.95, recall: 0.95, precision: 0.9501800720288115, f_beta: 0.9499949994999499
train: step: 1443, loss: 0.07555300742387772, acc: 0.9, recall: 0.9, precision: 0.9166666666666667, f_beta: 0.898989898989899
train: step: 1444, loss: 0.06471680849790573, acc: 0.92, recall: 0.9199999999999999, precision: 0.9206730769230769, f_beta: 0.919967987194878
train: step: 1445, loss: 0.08470472693443298, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 1446, loss: 0.10043670982122421, acc: 0.87, recall: 0.87, precision: 0.8713368125250903, f_beta: 0.8698828946051447
train: step: 1447, loss: 0.08217129111289978, acc: 0.9, recall: 0.8999999999999999, precision: 0.9025764895330113, f_beta: 0.8998397435897436
train: step: 1448, loss: 0.09659485518932343, acc: 0.87, recall: 0.87, precision: 0.8773969808241534, f_beta: 0.8693598633303186
train: step: 1449, loss: 0.025890018790960312, acc: 0.97, recall: 0.97, precision: 0.970188075230092, f_beta: 0.96999699969997
train: step: 1450, loss: 0.08914913237094879, acc: 0.89, recall: 0.89, precision: 0.8914090726615818, f_beta: 0.8899009108197378
train: step: 1451, loss: 0.11275558173656464, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 1452, loss: 0.07323896139860153, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 1453, loss: 0.055255141109228134, acc: 0.92, recall: 0.9199999999999999, precision: 0.9227053140096618, f_beta: 0.9198717948717948
train: step: 1454, loss: 0.10109060257673264, acc: 0.87, recall: 0.87, precision: 0.8823894171145101, f_beta: 0.8689384010484928
train: step: 1455, loss: 0.033790506422519684, acc: 0.96, recall: 0.96, precision: 0.9607371794871795, f_beta: 0.959983993597439
