train: step: 0, loss: 0.6931511759757996, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.3730407523510972
train: step: 542, loss: 0.6925239562988281, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.40476190476190477
train: step: 543, loss: 0.6909448504447937, acc: 0.55, recall: 0.55, precision: 0.5666666666666667, f_beta: 0.52
train: step: 544, loss: 0.6929911375045776, acc: 0.45, recall: 0.45, precision: 0.44791666666666663, f_beta: 0.4444444444444444
train: step: 545, loss: 0.6941835284233093, acc: 0.4, recall: 0.4, precision: 0.3901098901098901, f_beta: 0.38618925831202044
train: step: 546, loss: 0.6912809014320374, acc: 0.575, recall: 0.575, precision: 0.60752688172043, f_beta: 0.5402298850574712
train: step: 547, loss: 0.6920499205589294, acc: 0.625, recall: 0.625, precision: 0.6278772378516624, f_beta: 0.6228786926461345
train: step: 548, loss: 0.6934095621109009, acc: 0.425, recall: 0.425, precision: 0.42327365728900257, f_beta: 0.4217473287240729
train: step: 549, loss: 0.6951766014099121, acc: 0.45, recall: 0.45, precision: 0.3611111111111111, f_beta: 0.34523809523809523
train: step: 550, loss: 0.6924017667770386, acc: 0.525, recall: 0.5249999999999999, precision: 0.5284900284900285, f_beta: 0.5099935525467441
train: step: 551, loss: 0.6927710771560669, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 552, loss: 0.6911935210227966, acc: 0.65, recall: 0.65, precision: 0.65625, f_beta: 0.6464646464646464
train: step: 553, loss: 0.6931249499320984, acc: 0.525, recall: 0.525, precision: 0.5255754475703325, f_beta: 0.5223130106851037
train: step: 554, loss: 0.694124698638916, acc: 0.425, recall: 0.425, precision: 0.42327365728900257, f_beta: 0.4217473287240729
train: step: 555, loss: 0.6922195553779602, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.3730407523510972
train: step: 556, loss: 0.693985641002655, acc: 0.45, recall: 0.45, precision: 0.421875, f_beta: 0.39560439560439553
train: step: 557, loss: 0.6931508779525757, acc: 0.575, recall: 0.575, precision: 0.5854700854700855, f_beta: 0.5615731785944552
train: step: 558, loss: 0.6964871287345886, acc: 0.375, recall: 0.375, precision: 0.37468671679197996, f_beta: 0.37460913070669166
train: step: 559, loss: 0.692838191986084, acc: 0.575, recall: 0.575, precision: 0.5940438871473355, f_beta: 0.5523370638578011
train: step: 560, loss: 0.6926485300064087, acc: 0.6, recall: 0.6, precision: 0.65625, f_beta: 0.5604395604395604
train: step: 561, loss: 0.690007209777832, acc: 0.575, recall: 0.575, precision: 0.5767263427109974, f_beta: 0.5725958516656191
train: step: 562, loss: 0.6939790844917297, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 563, loss: 0.6942657232284546, acc: 0.475, recall: 0.47500000000000003, precision: 0.45670995670995673, f_beta: 0.41299790356394134
train: step: 564, loss: 0.6923729777336121, acc: 0.6, recall: 0.6, precision: 0.65625, f_beta: 0.5604395604395604
train: step: 565, loss: 0.6928004622459412, acc: 0.475, recall: 0.47500000000000003, precision: 0.40990990990990994, f_beta: 0.35926773455377575
train: step: 566, loss: 0.6939589381217957, acc: 0.45, recall: 0.45, precision: 0.44047619047619047, f_beta: 0.42708333333333337
train: step: 567, loss: 0.6931668519973755, acc: 0.525, recall: 0.525, precision: 0.5266666666666666, f_beta: 0.5174603174603175
train: step: 568, loss: 0.6950674057006836, acc: 0.425, recall: 0.425, precision: 0.42327365728900257, f_beta: 0.4217473287240729
train: step: 569, loss: 0.6925481557846069, acc: 0.55, recall: 0.55, precision: 0.5505050505050505, f_beta: 0.5488721804511277
train: step: 570, loss: 0.6972627639770508, acc: 0.45, recall: 0.44999999999999996, precision: 0.44505494505494503, f_beta: 0.4373401534526854
train: step: 571, loss: 0.6929997801780701, acc: 0.45, recall: 0.44999999999999996, precision: 0.43333333333333335, f_beta: 0.41333333333333333
train: step: 572, loss: 0.7011626958847046, acc: 0.475, recall: 0.475, precision: 0.46415770609318996, f_beta: 0.43204868154158216
train: step: 573, loss: 0.695722222328186, acc: 0.45, recall: 0.44999999999999996, precision: 0.43333333333333335, f_beta: 0.41333333333333333
train: step: 574, loss: 0.6902719736099243, acc: 0.65, recall: 0.65, precision: 0.7, f_beta: 0.6266666666666667
train: step: 575, loss: 0.6917957067489624, acc: 0.55, recall: 0.55, precision: 0.554945054945055, f_beta: 0.5396419437340153
train: step: 576, loss: 0.6933751702308655, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 577, loss: 0.6958562135696411, acc: 0.45, recall: 0.45, precision: 0.4019607843137255, f_beta: 0.37321937321937326
train: step: 578, loss: 0.6961639523506165, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.3730407523510972
train: step: 579, loss: 0.6975151896476746, acc: 0.45, recall: 0.45, precision: 0.421875, f_beta: 0.39560439560439553
train: step: 580, loss: 0.6924325227737427, acc: 0.525, recall: 0.525, precision: 0.5900900900900901, f_beta: 0.4202898550724638
train: step: 581, loss: 0.6928923726081848, acc: 0.475, recall: 0.475, precision: 0.46865203761755486, f_beta: 0.4470046082949308
train: step: 582, loss: 0.6918253898620605, acc: 0.6, recall: 0.6, precision: 0.6333333333333333, f_beta: 0.5733333333333334
train: step: 583, loss: 0.6929513216018677, acc: 0.425, recall: 0.42500000000000004, precision: 0.42000000000000004, f_beta: 0.4158730158730159
train: step: 584, loss: 0.6919926404953003, acc: 0.6, recall: 0.6000000000000001, precision: 0.601010101010101, f_beta: 0.5989974937343359
train: step: 585, loss: 0.6932412385940552, acc: 0.475, recall: 0.475, precision: 0.46865203761755486, f_beta: 0.4470046082949308
train: step: 586, loss: 0.6919442415237427, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.43019943019943013
train: step: 587, loss: 0.6931460499763489, acc: 0.525, recall: 0.525, precision: 0.525062656641604, f_beta: 0.5247029393370857
train: step: 588, loss: 0.6935893297195435, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 589, loss: 0.6917555928230286, acc: 0.6, recall: 0.6, precision: 0.696078431372549, f_beta: 0.5441595441595442
train: step: 590, loss: 0.6928209066390991, acc: 0.425, recall: 0.425, precision: 0.42327365728900257, f_beta: 0.4217473287240729
train: step: 591, loss: 0.6923872232437134, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.5
train: step: 592, loss: 0.6922036409378052, acc: 0.525, recall: 0.525, precision: 0.525062656641604, f_beta: 0.5247029393370857
train: step: 593, loss: 0.6932103037834167, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 594, loss: 0.6925088763237, acc: 0.675, recall: 0.675, precision: 0.6866666666666666, f_beta: 0.6698412698412699
train: step: 595, loss: 0.6929327845573425, acc: 0.525, recall: 0.5249999999999999, precision: 0.5284900284900285, f_beta: 0.5099935525467441
train: step: 596, loss: 0.6937472820281982, acc: 0.4, recall: 0.4, precision: 0.4, f_beta: 0.4000000000000001
train: step: 597, loss: 0.6934203505516052, acc: 0.525, recall: 0.525, precision: 0.53584229390681, f_beta: 0.4861392832995267
train: step: 598, loss: 0.6949346661567688, acc: 0.425, recall: 0.42500000000000004, precision: 0.424812030075188, f_beta: 0.4246404002501563
train: step: 599, loss: 0.6900971531867981, acc: 0.7, recall: 0.7, precision: 0.8125, f_beta: 0.6703296703296704
train: step: 600, loss: 0.6932315826416016, acc: 0.525, recall: 0.5249999999999999, precision: 0.5284900284900285, f_beta: 0.5099935525467441
train: step: 601, loss: 0.695330023765564, acc: 0.375, recall: 0.375, precision: 0.34326018808777425, f_beta: 0.34167215273206053
train: step: 602, loss: 0.6921663284301758, acc: 0.65, recall: 0.6499999999999999, precision: 0.6515151515151515, f_beta: 0.6491228070175439
train: step: 603, loss: 0.6956769227981567, acc: 0.4, recall: 0.39999999999999997, precision: 0.34375, f_beta: 0.34065934065934067
train: step: 604, loss: 0.6937311291694641, acc: 0.4, recall: 0.4, precision: 0.3901098901098901, f_beta: 0.38618925831202044
train: step: 605, loss: 0.693282961845398, acc: 0.4, recall: 0.39999999999999997, precision: 0.34375, f_beta: 0.34065934065934067
train: step: 606, loss: 0.6898711919784546, acc: 0.55, recall: 0.55, precision: 0.578125, f_beta: 0.5054945054945055
train: step: 607, loss: 0.6951961517333984, acc: 0.475, recall: 0.475, precision: 0.46415770609318996, f_beta: 0.43204868154158216
train: step: 608, loss: 0.6930434107780457, acc: 0.575, recall: 0.575, precision: 0.5854700854700855, f_beta: 0.5615731785944552
train: step: 609, loss: 0.6931138038635254, acc: 0.475, recall: 0.475, precision: 0.47333333333333333, f_beta: 0.4666666666666666
train: step: 610, loss: 0.6924705505371094, acc: 0.575, recall: 0.575, precision: 0.575187969924812, f_beta: 0.5747342088805503
train: step: 611, loss: 0.694182276725769, acc: 0.35, recall: 0.35, precision: 0.3351648351648352, f_beta: 0.3350383631713555
train: step: 612, loss: 0.6972624659538269, acc: 0.425, recall: 0.425, precision: 0.42327365728900257, f_beta: 0.4217473287240729
train: step: 613, loss: 0.692589282989502, acc: 0.475, recall: 0.47500000000000003, precision: 0.45670995670995673, f_beta: 0.41299790356394134
train: step: 614, loss: 0.6934796571731567, acc: 0.4, recall: 0.4, precision: 0.3666666666666667, f_beta: 0.36
train: step: 615, loss: 0.6921944618225098, acc: 0.575, recall: 0.575, precision: 0.575187969924812, f_beta: 0.5747342088805503
train: step: 616, loss: 0.6935111284255981, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 617, loss: 0.6972363591194153, acc: 0.3, recall: 0.3, precision: 0.297979797979798, f_beta: 0.2982456140350877
train: step: 618, loss: 0.6927046775817871, acc: 0.55, recall: 0.55, precision: 0.5520833333333333, f_beta: 0.5454545454545454
train: step: 619, loss: 0.6931154131889343, acc: 0.525, recall: 0.5249999999999999, precision: 0.5284900284900285, f_beta: 0.5099935525467441
train: step: 620, loss: 0.6939292550086975, acc: 0.45, recall: 0.44999999999999996, precision: 0.43333333333333335, f_beta: 0.41333333333333333
train: step: 621, loss: 0.6944604516029358, acc: 0.375, recall: 0.375, precision: 0.28354978354978355, f_beta: 0.3011879804332634
train: step: 622, loss: 0.6913886070251465, acc: 0.65, recall: 0.65, precision: 0.65625, f_beta: 0.6464646464646464
train: step: 623, loss: 0.6940183043479919, acc: 0.475, recall: 0.475, precision: 0.47333333333333333, f_beta: 0.4666666666666666
train: step: 624, loss: 0.692569375038147, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4666666666666667
train: step: 625, loss: 0.6939300298690796, acc: 0.525, recall: 0.525, precision: 0.53584229390681, f_beta: 0.4861392832995267
train: step: 626, loss: 0.6945549249649048, acc: 0.45, recall: 0.44999999999999996, precision: 0.44505494505494503, f_beta: 0.4373401534526854
train: step: 627, loss: 0.6926614046096802, acc: 0.55, recall: 0.55, precision: 0.5505050505050505, f_beta: 0.5488721804511277
train: step: 628, loss: 0.6930427551269531, acc: 0.525, recall: 0.5249999999999999, precision: 0.5284900284900285, f_beta: 0.5099935525467441
train: step: 629, loss: 0.6929196119308472, acc: 0.525, recall: 0.525, precision: 0.5266666666666666, f_beta: 0.5174603174603175
train: step: 630, loss: 0.6926180720329285, acc: 0.55, recall: 0.55, precision: 0.5595238095238095, f_beta: 0.53125
train: step: 631, loss: 0.691437840461731, acc: 0.6, recall: 0.6, precision: 0.6098901098901099, f_beta: 0.5907928388746804
train: step: 632, loss: 0.6812914609909058, acc: 0.675, recall: 0.675, precision: 0.7508960573476702, f_beta: 0.6484110885733605
train: step: 633, loss: 0.6919395923614502, acc: 0.625, recall: 0.625, precision: 0.62531328320802, f_beta: 0.6247654784240151
train: step: 634, loss: 0.6901100873947144, acc: 0.575, recall: 0.575, precision: 0.6298701298701299, f_beta: 0.5248078266946192
train: step: 635, loss: 0.6917954683303833, acc: 0.7, recall: 0.7, precision: 0.702020202020202, f_beta: 0.6992481203007519
train: step: 636, loss: 0.692966103553772, acc: 0.525, recall: 0.525, precision: 0.525062656641604, f_beta: 0.5247029393370857
train: step: 637, loss: 0.6898856163024902, acc: 0.6, recall: 0.6, precision: 0.65625, f_beta: 0.5604395604395604
train: step: 638, loss: 0.6935121417045593, acc: 0.45, recall: 0.45, precision: 0.44791666666666663, f_beta: 0.4444444444444444
train: step: 639, loss: 0.6932567358016968, acc: 0.45, recall: 0.45, precision: 0.4019607843137255, f_beta: 0.37321937321937326
train: step: 640, loss: 0.6909841299057007, acc: 0.625, recall: 0.625, precision: 0.6278772378516624, f_beta: 0.6228786926461345
train: step: 641, loss: 0.6894977688789368, acc: 0.65, recall: 0.6499999999999999, precision: 0.734375, f_beta: 0.6153846153846154
train: step: 642, loss: 0.6923577189445496, acc: 0.55, recall: 0.55, precision: 0.5666666666666667, f_beta: 0.52
train: step: 643, loss: 0.6934890747070312, acc: 0.45, recall: 0.45, precision: 0.45, f_beta: 0.45
train: step: 644, loss: 0.6896457672119141, acc: 0.55, recall: 0.55, precision: 0.578125, f_beta: 0.5054945054945055
train: step: 645, loss: 0.6944277882575989, acc: 0.475, recall: 0.475, precision: 0.47150997150997154, f_beta: 0.4584139264990329
train: step: 646, loss: 0.6918612718582153, acc: 0.625, recall: 0.625, precision: 0.6278772378516624, f_beta: 0.6228786926461345
train: step: 647, loss: 0.6917604207992554, acc: 0.55, recall: 0.55, precision: 0.5520833333333333, f_beta: 0.5454545454545454
train: step: 648, loss: 0.690829336643219, acc: 0.675, recall: 0.675, precision: 0.6790281329923273, f_beta: 0.6731615336266499
train: step: 649, loss: 0.6933492422103882, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 650, loss: 0.691016674041748, acc: 0.525, recall: 0.525, precision: 0.525062656641604, f_beta: 0.5247029393370857
train: step: 651, loss: 0.6928722262382507, acc: 0.525, recall: 0.525, precision: 0.5900900900900901, f_beta: 0.4202898550724638
train: step: 652, loss: 0.6938856244087219, acc: 0.375, recall: 0.375, precision: 0.34326018808777425, f_beta: 0.34167215273206053
train: step: 653, loss: 0.693583607673645, acc: 0.45, recall: 0.45, precision: 0.45, f_beta: 0.45
train: step: 654, loss: 0.6929256319999695, acc: 0.55, recall: 0.55, precision: 0.5505050505050505, f_beta: 0.5488721804511277
train: step: 655, loss: 0.6946203708648682, acc: 0.475, recall: 0.475, precision: 0.46415770609318996, f_beta: 0.43204868154158216
train: step: 656, loss: 0.6925765872001648, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 657, loss: 0.6943899989128113, acc: 0.35, recall: 0.35000000000000003, precision: 0.3214285714285714, f_beta: 0.3229166666666667
train: step: 658, loss: 0.6926266551017761, acc: 0.575, recall: 0.575, precision: 0.575187969924812, f_beta: 0.5747342088805503
train: step: 659, loss: 0.6921407580375671, acc: 0.575, recall: 0.575, precision: 0.575187969924812, f_beta: 0.5747342088805503
train: step: 660, loss: 0.6849341988563538, acc: 0.55, recall: 0.55, precision: 0.763157894736842, f_beta: 0.4357366771159875
train: step: 661, loss: 0.6937470436096191, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 662, loss: 0.6932100057601929, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 663, loss: 0.6957873702049255, acc: 0.45, recall: 0.45, precision: 0.44047619047619047, f_beta: 0.42708333333333337
train: step: 664, loss: 0.6933363676071167, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.40476190476190477
train: step: 665, loss: 0.6946197748184204, acc: 0.375, recall: 0.375, precision: 0.3575498575498576, f_beta: 0.3552546744036106
train: step: 666, loss: 0.6948977708816528, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4666666666666667
train: step: 667, loss: 0.6913646459579468, acc: 0.525, recall: 0.525, precision: 0.5255754475703325, f_beta: 0.5223130106851037
train: step: 668, loss: 0.6942469477653503, acc: 0.475, recall: 0.47500000000000003, precision: 0.45670995670995673, f_beta: 0.41299790356394134
train: step: 669, loss: 0.6926875114440918, acc: 0.575, recall: 0.575, precision: 0.60752688172043, f_beta: 0.5402298850574712
train: step: 670, loss: 0.6968574523925781, acc: 0.325, recall: 0.325, precision: 0.280564263322884, f_beta: 0.2890059249506254
train: step: 671, loss: 0.6948688626289368, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.43019943019943013
train: step: 672, loss: 0.6954848170280457, acc: 0.375, recall: 0.375, precision: 0.34326018808777425, f_beta: 0.34167215273206053
train: step: 673, loss: 0.6917160153388977, acc: 0.575, recall: 0.575, precision: 0.575187969924812, f_beta: 0.5747342088805503
train: step: 674, loss: 0.6941317915916443, acc: 0.35, recall: 0.35, precision: 0.34375, f_beta: 0.3434343434343434
train: step: 675, loss: 0.693947970867157, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 676, loss: 0.6929361820220947, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 677, loss: 0.6927655935287476, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.47916666666666663
train: step: 678, loss: 0.693160891532898, acc: 0.475, recall: 0.475, precision: 0.46865203761755486, f_beta: 0.4470046082949308
train: step: 679, loss: 0.7036043405532837, acc: 0.425, recall: 0.425, precision: 0.22972972972972974, f_beta: 0.2982456140350877
train: step: 680, loss: 0.6945787668228149, acc: 0.45, recall: 0.45, precision: 0.44047619047619047, f_beta: 0.42708333333333337
train: step: 681, loss: 0.6932541131973267, acc: 0.475, recall: 0.475, precision: 0.47333333333333333, f_beta: 0.4666666666666666
train: step: 682, loss: 0.6985920667648315, acc: 0.45, recall: 0.44999999999999996, precision: 0.44505494505494503, f_beta: 0.4373401534526854
train: step: 683, loss: 0.692833423614502, acc: 0.525, recall: 0.5249999999999999, precision: 0.5284900284900285, f_beta: 0.5099935525467441
train: step: 684, loss: 0.6922596096992493, acc: 0.55, recall: 0.55, precision: 0.554945054945055, f_beta: 0.5396419437340153
train: step: 685, loss: 0.6931818723678589, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.5
train: step: 686, loss: 0.6918940544128418, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4666666666666667
train: step: 687, loss: 0.6931643486022949, acc: 0.55, recall: 0.55, precision: 0.5595238095238095, f_beta: 0.53125
train: step: 688, loss: 0.6929473876953125, acc: 0.525, recall: 0.525, precision: 0.5266666666666666, f_beta: 0.5174603174603175
train: step: 689, loss: 0.6940802931785583, acc: 0.475, recall: 0.475, precision: 0.46415770609318996, f_beta: 0.43204868154158216
train: step: 690, loss: 0.6927489042282104, acc: 0.575, recall: 0.575, precision: 0.5767263427109974, f_beta: 0.5725958516656191
train: step: 691, loss: 0.6925765872001648, acc: 0.475, recall: 0.475, precision: 0.47150997150997154, f_beta: 0.4584139264990329
train: step: 692, loss: 0.6945042610168457, acc: 0.475, recall: 0.475, precision: 0.47150997150997154, f_beta: 0.4584139264990329
train: step: 693, loss: 0.6926918029785156, acc: 0.45, recall: 0.45, precision: 0.44791666666666663, f_beta: 0.4444444444444444
train: step: 694, loss: 0.6915677785873413, acc: 0.55, recall: 0.55, precision: 0.554945054945055, f_beta: 0.5396419437340153
train: step: 695, loss: 0.6928965449333191, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 696, loss: 0.6924829483032227, acc: 0.575, recall: 0.575, precision: 0.5800000000000001, f_beta: 0.5682539682539682
train: step: 697, loss: 0.6928582191467285, acc: 0.55, recall: 0.55, precision: 0.578125, f_beta: 0.5054945054945055
train: step: 698, loss: 0.6913219690322876, acc: 0.55, recall: 0.55, precision: 0.554945054945055, f_beta: 0.5396419437340153
train: step: 699, loss: 0.6916443109512329, acc: 0.625, recall: 0.625, precision: 0.6333333333333333, f_beta: 0.6190476190476191
train: step: 700, loss: 0.6931970715522766, acc: 0.6, recall: 0.6000000000000001, precision: 0.601010101010101, f_beta: 0.5989974937343359
train: step: 701, loss: 0.692999005317688, acc: 0.475, recall: 0.47500000000000003, precision: 0.45670995670995673, f_beta: 0.41299790356394134
train: step: 702, loss: 0.6926473379135132, acc: 0.55, recall: 0.55, precision: 0.554945054945055, f_beta: 0.5396419437340153
train: step: 703, loss: 0.6928387880325317, acc: 0.475, recall: 0.475, precision: 0.47150997150997154, f_beta: 0.4584139264990329
train: step: 704, loss: 0.6933887600898743, acc: 0.55, recall: 0.55, precision: 0.55, f_beta: 0.55
train: step: 705, loss: 0.6930509805679321, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.47916666666666663
train: step: 706, loss: 0.6917822957038879, acc: 0.725, recall: 0.7250000000000001, precision: 0.7301790281329923, f_beta: 0.7234443746071653
train: step: 707, loss: 0.6937000751495361, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.47916666666666663
train: step: 708, loss: 0.6941572427749634, acc: 0.375, recall: 0.375, precision: 0.37468671679197996, f_beta: 0.37460913070669166
train: step: 709, loss: 0.6928005814552307, acc: 0.55, recall: 0.55, precision: 0.5505050505050505, f_beta: 0.5488721804511277
train: step: 710, loss: 0.6922064423561096, acc: 0.525, recall: 0.525, precision: 0.525062656641604, f_beta: 0.5247029393370857
train: step: 711, loss: 0.6929420232772827, acc: 0.45, recall: 0.45, precision: 0.4494949494949495, f_beta: 0.4486215538847118
train: step: 712, loss: 0.6919285655021667, acc: 0.55, recall: 0.55, precision: 0.554945054945055, f_beta: 0.5396419437340153
train: step: 713, loss: 0.6927129626274109, acc: 0.575, recall: 0.575, precision: 0.5854700854700855, f_beta: 0.5615731785944552
train: step: 714, loss: 0.6928966045379639, acc: 0.525, recall: 0.525, precision: 0.525062656641604, f_beta: 0.5247029393370857
train: step: 715, loss: 0.694667637348175, acc: 0.375, recall: 0.375, precision: 0.37468671679197996, f_beta: 0.37460913070669166
train: step: 716, loss: 0.6944774389266968, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 717, loss: 0.692231297492981, acc: 0.6, recall: 0.6, precision: 0.6333333333333333, f_beta: 0.5733333333333334
train: step: 718, loss: 0.6929813027381897, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4987468671679198
train: step: 719, loss: 0.6928340792655945, acc: 0.525, recall: 0.525, precision: 0.5266666666666666, f_beta: 0.5174603174603175
train: step: 720, loss: 0.6935914754867554, acc: 0.525, recall: 0.525, precision: 0.5255754475703325, f_beta: 0.5223130106851037
train: step: 721, loss: 0.6931848526000977, acc: 0.45, recall: 0.45, precision: 0.4494949494949495, f_beta: 0.4486215538847118
train: step: 722, loss: 0.6972149610519409, acc: 0.475, recall: 0.475, precision: 0.24358974358974358, f_beta: 0.3220338983050847
train: step: 723, loss: 0.691210150718689, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4505494505494506
train: step: 724, loss: 0.692722737789154, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4505494505494506
train: step: 725, loss: 0.6912585496902466, acc: 0.625, recall: 0.625, precision: 0.6567398119122256, f_beta: 0.6050032916392363
train: step: 726, loss: 0.692958652973175, acc: 0.55, recall: 0.55, precision: 0.5520833333333333, f_beta: 0.5454545454545454
train: step: 727, loss: 0.6918098330497742, acc: 0.575, recall: 0.575, precision: 0.60752688172043, f_beta: 0.5402298850574712
train: step: 728, loss: 0.6919208765029907, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4987468671679198
train: step: 729, loss: 0.6927371621131897, acc: 0.525, recall: 0.525, precision: 0.525062656641604, f_beta: 0.5247029393370857
train: step: 730, loss: 0.6869268417358398, acc: 0.75, recall: 0.75, precision: 0.7976190476190477, f_beta: 0.7395833333333333
train: step: 731, loss: 0.694096565246582, acc: 0.475, recall: 0.475, precision: 0.46415770609318996, f_beta: 0.43204868154158216
train: step: 732, loss: 0.6930462121963501, acc: 0.675, recall: 0.675, precision: 0.6754385964912281, f_beta: 0.6747967479674797
train: step: 733, loss: 0.6952254176139832, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 734, loss: 0.6928807497024536, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 735, loss: 0.6923516392707825, acc: 0.575, recall: 0.575, precision: 0.5854700854700855, f_beta: 0.5615731785944552
train: step: 736, loss: 0.6916043758392334, acc: 0.6, recall: 0.6000000000000001, precision: 0.601010101010101, f_beta: 0.5989974937343359
train: step: 737, loss: 0.7006014585494995, acc: 0.4, recall: 0.39999999999999997, precision: 0.34375, f_beta: 0.34065934065934067
train: step: 738, loss: 0.6928244829177856, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.5
train: step: 739, loss: 0.6941367983818054, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 740, loss: 0.6925970911979675, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 741, loss: 0.6940481066703796, acc: 0.45, recall: 0.45, precision: 0.4494949494949495, f_beta: 0.4486215538847118
train: step: 742, loss: 0.693263828754425, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.47916666666666663
train: step: 743, loss: 0.6931570172309875, acc: 0.525, recall: 0.5249999999999999, precision: 0.5284900284900285, f_beta: 0.5099935525467441
train: step: 744, loss: 0.6938708424568176, acc: 0.475, recall: 0.475, precision: 0.474937343358396, f_beta: 0.474671669793621
train: step: 745, loss: 0.6923054456710815, acc: 0.475, recall: 0.47500000000000003, precision: 0.4744245524296675, f_beta: 0.47203016970458833
train: step: 746, loss: 0.6962366104125977, acc: 0.35, recall: 0.35, precision: 0.35, f_beta: 0.35
train: step: 747, loss: 0.6751309633255005, acc: 0.675, recall: 0.675, precision: 0.7508960573476702, f_beta: 0.6484110885733605
train: step: 748, loss: 0.6899255514144897, acc: 0.575, recall: 0.575, precision: 0.6298701298701299, f_beta: 0.5248078266946192
train: step: 749, loss: 0.6935253143310547, acc: 0.55, recall: 0.55, precision: 0.55, f_beta: 0.55
train: step: 750, loss: 0.6908926963806152, acc: 0.6, recall: 0.6, precision: 0.6333333333333333, f_beta: 0.5733333333333334
train: step: 751, loss: 0.6926224231719971, acc: 0.525, recall: 0.525, precision: 0.5432900432900433, f_beta: 0.46890286512928026
train: step: 752, loss: 0.6931662559509277, acc: 0.525, recall: 0.525, precision: 0.5255754475703325, f_beta: 0.5223130106851037
train: step: 753, loss: 0.6943915486335754, acc: 0.325, recall: 0.325, precision: 0.31333333333333335, f_beta: 0.3142857142857143
train: step: 754, loss: 0.6914531588554382, acc: 0.625, recall: 0.625, precision: 0.6333333333333333, f_beta: 0.6190476190476191
train: step: 755, loss: 0.6935660243034363, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.40476190476190477
train: step: 756, loss: 0.6930233240127563, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 757, loss: 0.6927515268325806, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.4949494949494949
train: step: 758, loss: 0.694317102432251, acc: 0.4, recall: 0.4, precision: 0.4, f_beta: 0.4000000000000001
train: step: 759, loss: 0.6890062093734741, acc: 0.575, recall: 0.575, precision: 0.5940438871473355, f_beta: 0.5523370638578011
train: step: 760, loss: 0.6948723793029785, acc: 0.45, recall: 0.45, precision: 0.421875, f_beta: 0.39560439560439553
train: step: 761, loss: 0.6946010589599609, acc: 0.375, recall: 0.375, precision: 0.37468671679197996, f_beta: 0.37460913070669166
